ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
269,782541.0,eComment. EuroSCORE% II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery,English,Interactive Cardiovascular & Thoracic Surgery,Interact Cardiovasc Thorac Surg,1569-9285,19.0,5.0,,733,{D. G. Nezic}
270,692358.0,The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded placebo-controlled investigation,,The Chartered Society of Physiotherapy Annual Congress and Exhibition: Defining Practice Friday October 17 to Sunday October 19 2003 International Convention Centre Birmingham.,,,0.0,0.0,1/3/01$,10-Oct,{A GreenJ LewisC WorsfoldJ Saranga}
271,,Thoracic Aortic Aneurysm: Reading the Enemy's Playbook,,Curr. Probl. Cardiol.,,-10475,33.0,27.801119920818877,,203-277,{Elefteriades J.A.}
272,867207.0,Early predicting of blood component quality by Statistical Process Control,,Vox Sanguinis,,0042-9007,99.0,0.0,1/10/01,227,
273,253149.0,Lifetime risk of suicide in affective disorders,,,,0#007-1250 1472-1465,173.0,0.0,1/1/98,185-185,{A. S. LeeS. DaviesP. C. Naik}
274,929971.0,A geographic analysis of chronically homeless adults before and after enrollment in a multi-site supported housing initiative: communi#ty characteristics and migrat$ion,,American Journal of Community Psychology,,0091-0562,48.0,3.0,1/11/01,341-51,{R. A. RosenheckJ. TsaiA. S. Mares}
275,,Fetal cleft lip and palate detection by three-dimensional ultrasonography,,Ultrasound Obstet. Gynecol.,,-8906,92.85161980599108,4.0,,,{Lee W.Kirk J.S.Shaheen K.W.Romero R.Hodges A.#N.Comstock C.H.}
276,731703.0,Substance Abuse and Trauma in Incarcerated Wom%en,,,,,0.0,0.0,1/11/01,,{NCT0141@@398%4 }
277,,Use of Job Design to Reduce Mechanical Stress on the Back,,,,,0.0,0.0,1/1/89,,{D. W. Badger}
278,,Rehabilitation of swallowing by exercise in tube-fed patients with pharyngeal dysphagia secondary to abnormal UES opening.,eng,Annual Abstract Supplement,,0016-5085,122.0,5.0,1/2/05,1314-21,{Mark KernKaren DikemanBarbara GrandeMarta KazandjianTerilynn NitschkeStephanie DanielsBenson MasseyReza ShakerCaryn Easterling}
279,653325.0,A meta-analysis of two genome-wide association studies identifies 3 new loci for alcohol dependence.,eng,Journal of psychiatric research,J Psychiatr Res,1879-1379,45.0,,1/11/11,1419-25,{Min ZengYue PanQunyuan ZhangKe-Sheng WangNagesh AragamXuefeng Liu}
280,893573.0,Crowdsourced Multimedia Enhanced Spatio-temporal Constraint Based on-Demand Social Network for Group Mobility,,,,978-1-4503-3459-4,,0.0,1/15/01,761-762,{Ahmad QamarMuhammad ShahidMd. Abdur RahmanAhmed LbathAkhlaq AhmadFaizan Ur RehmanAbdullah MuradBilal Sadiq}
281,,Impaired default network functional connectivity in autosomal dominant Alzheimer disease.,,,Neurology,1526-632X,359.71310982760497,36.61250755531124,8/20/13,736-44,{Virginia D BucklesAndrew J SaykinEric McDadeStephen P SallowayAaron P SchultzPeter R SchofieldRandall BatemanAdam M BrickmanNick C FoxJohn C MorrisJohn M RingmanChristopher C RowePaul ThompsonClifford JackBeau M AncesAllison M GoateRobert A KoeppeStephen CorreiaJasmeer P ChhatwalCaroline A SullivanAnne M FaganRichard MayeuxDaniel S MarcusTammie L S BenzingerKeith JohnsonReisa A SperlingChengjie Xiong}
282,737786.0,Cranial reconstruction of major traumatic defects in children with osteoinductive and resorbable materials,,International Journal of Oral and Maxillofacial Surgery,,0901-5027,40.0,0.0,1/11/01,1024-1025,{R. R. M. BosE. W. HovingM. Wagemakers}
283,,Meta-analysis of the effects of sometribove zinc suspension on the production and health of lactating dairy cows.,eng,Journal of the American Veterinary Medical Association,J. Am. Vet. Med. Assoc.,,245.0,,1/1#4/09#,550-64,{William W ThatcherNormand R St-PierreDale E BaumanJoseph S HoganK Larry SmithRobert J CollierGeorge A MillikenJan K Shearer}
284,201827.72276390187,Journal of Health Communication : International Perspectives The Effect of an Internet-Based  Stage- Matched Message Intervention on Young Taiwanese Women ' s Physical Activity,,,,,0.0,,1/14/01,37-41 DO  - 10.1080/10810730902805788,{Sheu-jen HuangMaiga ChangWen-chi HungJanie Chang}
285,1762818.998237416,,,,,,,4.0,1/7/01,,
286,198650.0,Wo@@un??d care,,,,,7.0,0.0,,27-32 ST  - Wound care-,{NU#LL}
287,671386.0,,$eng$,Journal of medical imaging and radiation oncology,J Med Imaging Radiat Oncol,1754-9485,57.0,5.0,,529-33,{Jasmin AbbasCholpan JasaabuuAndreas Gunter BachAle??xey SurovDominik S@@chrammAndreas Wienke}
288,981412.0,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress and remodeling induced by elastase in mice,,European Respiratory Journal,,,44.0,0.0,1/14/01,,{N. M. PinheiroR. Almeida-ReisL. OlivaM. A. MartinsM. L. V. OlivaO. A. Theodoro-JuniorE. A. LeickI. F. L. C. TibrioC. M. PradoR. F. RighettiB. T. M. Oliveira}
289,785472.0,,%eng,,PloS one,1932-6203,7.0,,1/12/01,e35061,{G. RahavG. Regev-YochayI. AbullaishA. ElhamdanyR. MalleyM. RazA. GoralY. RoytmanB. ShainbergM. VaronA. Ziv}
290,734077.0,Direct healthcare costs and cost-effectiveness of acute coronary syndrome secondary prevention with ticagrelor compared to clopidogrel: Economic evaluation from the public payer's perspective in Poland based on the PLATO trial results,English,,,0022-9032,,9.0,1/14/01,,{M. NiewadaJ. PaweskaA. BudajT. MaciochP. Perkowski}
291,46028.0,,eng,European journal of applied physiology and occupational physiology,Eur J Appl Physiol Occup Physiol,0301-5548,,3.6047269782932783,1/1/9@@6,7-Jan,{S IkawaM SudohM SuzukiS MatsubaraM ShiotaK Kawakami}
292,743129.0,Hormonal and dietary characteristics in obese human subjects with and without food addiction.,eng,Nutrients,Nutrients,,7.0,1.0,1/15/01,223-38,{Pardis PedramGuang Sun}
293,392246.0,Importance of membrane materials for blood purification devices in critical care.,eng,Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis,,,40.0,1.0,1/9/02,23-31,
294,904889.0,Myofascial trigger points: Spontaneous electrical activity and its consequences f@@or pain induction and propagation,,Chin. Med,,1749-8546,6.0,0.0,,,{Ge H.-Y.Fernndez-de-las-Peas C.Yue S.-W.}
295,360147.0,Treatment of large vessel vasculitis,,Current Immunology Reviews,,1573-3955     1875-631X,7.0,,,435-442,{M. A. AlbaS. Prieto-GonzalezA. Garcia-MartinezM. C. CidM. ButjosaG. Espigol-FrigoleJ. Hernandez-Rodriguez}
296,670289.0,Quantitative assessment of the influence of common variations (rs8034191 and rs1051730) at 15q25 and lung cancer risk.,,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,,1423-0380,35.0,3.0,1/14/03,2777-85,{Bin HuHong-ju MaoJing ZhaoYing HuangRong-huan YuChao Guan}
297,821702.0,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options,English,CNS Drugs,,,20.0,6.0,1/6/0@@%1,,
298,,Incidence of multi-resistance in gram-negative aerobes from intensive care units of 10 German hospitals.,eng$%,Scandinavian journal of infectious diseases. Supplementum,Scand J Infect Dis Suppl,0300-%8878,78.0,-1.0,1/1/91,22-34,{R AsangerP M ShahF M Kahan}
299,321660.0,Tuberculosis and high altitude. Worth a try in extensively drug-resistant tuberculosis?,English,,,,189.0,4.0,,390-3,{J. F. Murray}
300,427455.0,Cultural humility: essential foundation for clinical researchers.,eng,,Appl Nurs Res,1532-8201,26.0,4.0,1/13/11,2%51-6,{Kath%erine A YeagerSusan Bauer-Wu%}
301,246204.0,Primary external fixation versus plaster immobilization of the intra-articular unstable distal radial fracture in the elderly,,Aktuelle Traumatologie,,,34.0,2.0,1/4/01,64-70,{J. OskamJ. H. HegemanJ. PalenH. J. DuisP. A. M. Vierhout}
302,857402.0,High resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F regioisomers,,JOURNAL OF CH@@EMICAL PHYSICS??,J Chem Phys,1089-7690,127.0,8.0,,84301,{$D. A. TyurinV. A. BelovD. N. LaikovA. V. AkimovE. Y. Misochko}
303,704357.0,Clinical and radiological results of calcium phosphate cement-assisted balloon osteoplasty for Colles' fractures in osteoporotic senile female patients,eng,,Journal of orthopaedic science : official journal of the Japanese #Orthopaedic Association,0949-2658 (Print) 0949-2658,15.0,2.0,,2??0@@4-9,{A. SudoS. IshiguroK. Iida}
304,716785.0,,,,,,,2.0,1/2/01,119-125 7p,{@@Rutherford OMKennedy JSkelton DA}
305,746065.0,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.,,Rev Med Chir Soc Med Nat Iasi,,0048-7848 (Print) 0048-7848,118.0,1.0,,,{Costin M.Dumbrav__ E.L.Postolache P.Cojocaru D.C.}
306,738322.0,Classification of autogenous skull grafts in cranial reconstruction,eng,,The Journal of the Oklahoma State Medical Assoc%iation,0030-1876 (Print) 0030-1876,86.0,7.0,,327-32,{S. PelofskyP. D. Hunter}
307,934177.0,An Assessment of Voluntary Adolescent Mental Health Screening and Referral in a Children's Hospital Emergency Department,,,,,0.0,,,,{NCT00750412 }
308,1751014.420863463,Implementing participatory intervention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada,English@@,Social Science and Medicine,,,,,1/3/01,1295-1305,{T DelormierA C MacaulayM CargoA M McComberL Potvin}
309,,Bile acid metabolism by fresh human colonic contents: a comparison of caecal versus faecal samples.,,Gut,Gut,,,6.0,1/1/12,835-42,{R H DowlingG M MurphyP B HylemonG FrenchM J VeyseyL A Thomas}
310,499983.0,The role of viral infection in pulmonary exacerbations of     bronchiectasis in adults: a prospective study,English,Chest,,,147.0,6.0,1/15/01,1635-1643,{Gao YHLin ZYZhang GJZhong NSChe#n RCGao YTang YLin ZMXu GLi HMGuan WJ}
311,452432.0,Feverfew (Tanacetum parthenium L.): A systematic review.,,,,,0.0,0.0,,,{#NULL??}
312,1319010.4793895665,Impact of second-line drug resistance on tuberculosis treatment outcomes in the United States: MDR-TB is bad enough,English,,,,16.0,10.0,,1331-4,{J. P. CegielskiS. P. Althomsons}
313,735083.0,,ENG,European journal of applied physiology,,1439-6327,-1.0,,8/15/10,,{Sebastien RacinaisOlivier GirardLars NyboMagni MohrMartin Thomassen}
314,978471.0,Chapter 25 - Skin Manifestations of HIV Infection,,,,,0.0,0.0,,663-695,
315,152626.0,Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling,eng,,,,49.0,0.0,1/10/01,544-7 ST  - Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling-,{D. D. TownC. P. ChenY. N. SuW. CN  - PubMed DA  - Dec DO  - 10.1016/s1028-4559(10)60117-9 DP  - NLM ET  - 2011/01/05 WangC. W. PanC. C. LeeF. J. TsaiP. C. WuM. C. Huang}
316,472370.52429441095,Role of core-needle biopsy in thyroid nodules with initially nondiagnostic cytologic results.,eng,Radiology,,1527-1315,270.0,2.0,1/14/02@@,629-30,{Qiao-Hong HuZhi-Liang HuangXiao-Ming FanShuang-Xi ChenXiang-Yang SongXiao-Ying Qiu}
317,776651.0,The endoplasmic reticulum-associated VP7 of rotavirus is targeted to axons and dendrites in polarized neurons,English,Journal of Neurocytology,,,22.0,8.0,,$616-626,{K. KristenssonL. SvenssonH. B. GreenbergK. Weclewicz}
318,931361.0,Telemedicine in the management of chronic pain: a cost analysis study,,Canadian Journal of Anaesthesia,,,56.0,37.41689262682179,1/9/01,590-6,{R. KernA. PronovostP. Peng}
319,623358.0,Moderation of cognition-intention and cognition-behaviour relations: a meta-analysis of properties of variables from the theory of planned behaviour.,eng,The British journal of social psychology / the British Psychological Society,Br J Soc Psychol,0144-6@@665,43.0,,1/4/06,,
320,,Normalisati%on of left ventricular systolic function after change from VVI pacing to b??iventricular pacing in a child with congenital complete atrioventricular block long-QT syndrome and congenital muscular dystrophy: a 10-year follow-up.,eng,??Cardiol#ogy in the young,Cardiol Young,1467-1107,24.0,3.0,1/14/06,520-3,{Jesper I ReimersSabrina G ElleseHenrik  Andersen}
321,,Estimating the Effect of Land Leases on Prices of Inner-city Apartment Buildings,,U%rban Studies (Routledge),,,40.0,10.0,1/3/01,2049,
322,515254.0,Radiographic detection of artificially created horizontal root fracture using different cone beam CT units with small fields of view.,eng,Dento maxillo facial radiology,,0250-832X,42.0,4.0,1/13/01,117724157.60007669,{S MuratH AvseverS Y_kselC S PaksoyB OnderK Kamburoglu}
323,674623.0,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.,eng,Actas espaolas de psiquiatr_a,Actas Esp Psiquiatr,1578-2735,41.0,3.0,1/13/05,196-203,{Angel Rosa-AlczarAna I Rosa-AlczarMarina Iniesta-Sep_lveda}
324,226419.0,Anterior approach unilateral right sacrospinous fixation for recurrent pelvic organ prolapse following multiple colorectal surgeries.,ENG,International journal of colorectal disease,Int J Colorectal Dis,,-1.0,-1.0,7/15/01,,{Enie Akhtar Bt NawawiAhlam M Al-KharabshehTsia-Shu Lo}
325,944617.3213479347,,,,,,13.0,0.0,1/6/01,173-181,{J. De La CameraM. M. MesfinA. M. KedirG. AmanualT. ArayaI. G. Tareke}
326,453637.0,Corneal collagen cross-linking for nonectatic disorders: A systematic review.,,,,,0.0,0.0,,,{NULL}
327,57483.0,Multiple dural arteriovenous fistulas presenting as@@ rapidly progressive dem$entia.,eng,The neurologist,,,18.0,3.0,,130-2,{Diana DuroAugusto GouloGon_alo SantosNuno Mendon_aIsabel SantanaEg_dio Machado}
328,462849.0,Methodological Review of the Quality of Reach Out and Read: Does It &quot;Work&quot;?,,,,,,0.0,,,{NULL}
329,,New therapies in soft tissue sarcoma,,Expert opinion on emerging drugs,Expert Opin Emerg Drugs,,,2.0,1/1$#0/01,237-48,{Bruno VincenziDaniele SantiniGiuseppe ToniniAnna Maria Frezza}
330,438808.0,Descemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology,,,,,0.0,0.0,,,
331,352040.0,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,,American Indian and Alaska Native Mental Health Research: The Journal of the National Center,,1533-7731,,2.0,1/13/01,26-Jan,{Joel W. GrubeJuan A. LunaDavid A. GilderJennifer RobertsDaniel CalacCindy L. EhlersRoland S. Moore}
332,887131.0,Antidiabetic oral treatment in older people: does frailty matter?,eng,Drugs & aging,Drugs@@ Aging,1179-1969,26.0,-1.0,,53-62,{Angela Marie AbbatecolaAndrea CorsonelloSilvia BustacchiniFabrizia LattanzioGiuseppe Paolisso}
333,182296.0,,,,,,,0.0,1/6/01,331-373,{Aitken Alderson Anderson Aptekar Backett-Milburn Beazley Becker Bello Berman Billig Bluebond-Langner Borchgrevink Bucholtz Christensen Constantino Cornwall Dell Clark DiCarlo Diprose Douglas Downe Geissler Goodenough Hart James James Jocano Ka@@tz Koppitz L AguilarLisa M. Mitchell}
334,159819.44530554136,[Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective multi-center randomized placebo-controlled double-blind trial],chi%$,,,,,0.0,1/7/01,392-7 ST  - [Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective multi-center randomized placebo-controlled double-blind trial]-,
335,524073.0,Evaluation of technical quality of endodontic treatment--reliability of intraoral radiographs.,eng,Endodontics & dental traumatology,Endod Dent Traumatol,,13.0,6.0,,259-64,{M EckerbomT Magnusson}
336,348813.0,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.,eng,Cardiol Young,Cardiology $in the young,,10.0,16.08028136865875,,527-33,{G VaksmannA VincentelliC FrancartM A CajotG M BrevireF GodartJ M CoulletP DevosC Rey}
337,427933.0,Consciousness coma and caring for the brain-injured patient.,e??n%g,AACN Clinical Issues: Advanced Practice in Acute & Critical Care,,,49.42040743020638,4.0,1/5/10,441-55,{Carmelo GraffagninoDaiWai M Olson}
338,,Long-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Children's Leukaemia and Cancer Group registry 1994-2004,,Leukemia and Lymphoma,,NCT00227591/ClinicalTrials.gov NCT00509899/ClinicalTrials.gov NCT00599547/ClinicalTrials.gov NCT00631462/ClinicalTrials.gov NCT00934544/ClinicalTrials.gov NCT00952289/ClinicalTrials.gov NCT01420770/ClinicalTrials.gov NCT01437787/ClinicalTrials.gov,53.0,5.0,1/12/01,,{A. WotherspoonM.M. TajN. HadzicM. BurkeR. HobsonS.E. HeightM. ViskadurakiC.R. Pinkerton}
339,,,eng,The hematology journal : the official journal of the European Haematology Association / EHA,Hematol. J.,1466-4860,5.0,6.722080855709122,1/4/01#,112-7,
340,2966818.8358275937,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,,,,,59.0,,1/1/78,,{NULL}
341,734870.0,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.,EN??G,International journal of geriatric psychiatry,Int J Geriatr Psychiatry,1099-1166,1.0,-1.0,9/15/10,,{Stephen E GilmanChaoqiang JiangKar Keung ChengC Mary SchoolingTai Hing LamMichael Y NiGabriel M LeungWeisen Zhang}
342,,Glucocorticosteroid treatment of vasogenic oedema,eng,,Acta neurochirurgica. Supplementum,0065-1419 (Print)     0065-1419,43.0,0.0,,,{W. BodschT. Rommel}
343,465756.0,Non-surgical treatments for anal fissure in adults.,,,,,0.0,0.0,,,{NULL}
344,762269.0,Spontaneous pneumomediastinum in a healthy adolescent.,eng,Acta Clin. Croat.,,0353-9466,48.0,21.6488629914969,1/9/09,461-7,{Renata Vrsalovi_Eva VeronaIva Mihatov-Stefanovi_Biserka C#icak}
345,441902.0,Pharmacotherapy for inherited colorectal cancer. [Review] [42 refs],,,,,0.0,0.0,,,{NULL}
346,,The vascular depression hypothesis: The influence of age on the relationship between cerebrovascular risk factors and depressive symptoms in community dwelling elders,,Aging & Mental Health,,1360-7863,9.0,2.0,1/5/01,146-152,{S. A. MurrellB. T. MastA. R. Azar}
347,621415.0,The link between smoking and impotence: two decades of evidence.,eng,Supplement: Active Living Research - Niche to Norm,,,,32.25690657223038,1/1/06,447-52,{N D OsgoodT O Tengs}
348,,Stapled haemorrhoidopexy for the treatment of haemorrhoids: a systematic review.,eng,,Colorectal Dis,1463-1318,11.0,,1/9/03,233-43; discussion 243,{H WeatherlyD EpsteinJ BurchN WoolacottD JayneD FoxA Baba-Akbari Sari}
349,756208.0,Rapid diagnosis of Mycobacterium tuberculosis infection in children using interferon-gamma release assays (IGRAs).,eng,Allergy and asthma proceedings : the official journal of regional and state allergy societies,Allergy Asthma Proc,1539-6304,33.0,3.0,1/12/05,217-26,{Barbara ZeligsStephen M Peters@@Onorina Di MitaShahla @@RiaziHenry YeagerGerman A BenavidesJoseph A Bellanti}
350,97853.0,L2 spinal nerve-block effects on acute low back pain from osteoporotic vertebral fracture,eng,,,,10.0,8.0,,,
351,,D??epression treatment preferences among Japanese undergraduates: usi$ng conjoint analysis,English,International Journal of Social Psychiatry,,0020-7640,58.0,2.0,1/12/01,195-203,{S. SakamotoY. Okumura}
352,294439.0,Alcohol-related road traffic injuries in Eldoret Kenya,,East African Medical Journal,,0012-835X,75.0,12.0,1/1/98,708-$711@@,{W Odero}
353,375430.0,,English,,,,,,1/15/01,1444,{M. ThomasE. FairholmeN. NicholsM. George}
354,689666.0,Frequency of CDH1 germline mutations in gastric carcinoma coming from high- and low-risk areas: metanalysis and systematic review of the literature.,eng,Bmc Ca%@@ncer,,1471-2407,12.0,-5.413987082425522,,,{Franco RovielloDaniele MarrelliCarla VindigniValeria PascaleGiovanni Corso}
355,896848.0,Recovery of postoperative cognitive function in elderly patients after a long duration of desflurane anesthesia: a pilot study.,eng,Journal# Of #Anesthesia,J Anesth,1438-8359,29.0,4.0,1/15/08,627-30,{Michiko OsudaSatoshi KazumaMichiaki YamakageShunsuke TachibanaTomo Hayase}
356,231182.0,,,Eating Behaviors,,,11.0,3.0,1/10/01,131-137,
357,232896.0,Detecting and monitoring the symptoms of Parkinson's disease using smartphones: A pilot study.,ENG,Parkinsonism & related disorders,Parkinsonism Relat. Disord.,1873#-51??26,1.0,-1.0,7/15/03,,
358,3696173.8743334394,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,eng,Turk. J. Pediatr.,,0041-4301,50.0,4.0,1/8/07,373-6,{Akin Uz_mc_gilMeral Top_uM Fani BozkurtSinem Akg_l}
359,704812.0,Systematic review of economic aspects of alternative modes of delivery,#%eng,,,,108.0,2.0,1/1/01,149-57,{R. McCandlishS. PetrouJ. HendersonL. Kumiega}
360,203084.0,Specific collaborative group intervention for patients with medically unexplained symptoms in general practice: A cluster randomized controlled trial,,Psychother. Psychosom.,,-4928,82.0,2.0,,106-119,{Sauer N.Szecsenyi J.Faber R.Guthrie E.Schaefert R.Herzog W.Boelter R.Wild B.Kaufmann C.Schellberg D.}
361,81959.0,Disruption of the gastroesophageal junction by central obesity and waist belt: role of raised intra-abdominal pressure.,ENG,,Dis. Esophagus,1442-2%050,-1.0,-1.0,2/28/14,,{Y Y LeeK E L McColl}
362,,,fre,,,0750-7658,149.4655471533951,11.0,??1/6/01,1127-33,
363,1680688.2572692095,Effects of a three-month combined training program on the cardiopulmonary and muscle strength capacities of type 2 diabetic subjects.,eng,Journal of Sports Medicine & Physical Fitness,,0022-4707,53.0,1.0,1/13/02,56-64,{O SerresseC Boudreau-LariviereS GrelierR Zory}
364,408188.0,,eng,Experimental cell research,,1090-2422,1376.9395490638499,17.0,10/15/13,Jul-#00,{Silke ZimmermannStefan A StachelhausChristiane Hollmann}
365,283460.0,,,,,,,4.0,1/12$/01,458-462,{Marc N. GourevitchJennifer McNeelyDavid StevensJohn RotrosenEllie GrossmanLaura HubenMarc ManseauJoshua D. Lee}
366,563505.0,Multiparametric MRI for recurrent prostate cancer post radical prostatectomy and postradiation therapy.,,BioMed research international,Biomed Res Int,2314-6141,,,,316272,{Valeria PanebiancoFlavio Barchetti}
367,761676.0,The Impact of Culture on Learning: Exploring Student Perceptions,,Multicultural Education & Technology Journal,,1750-497X,3.0,3.0,1/9/01,,{Prem RamburuthMassimiliano Tani}
368,923043.0,[Changes in plasma concentrations of human hepatocyte growth factor before and after major intra-abdominal surgery under nitrous oxide-sevoflurane anesthesia].,@@@@jpn,JPN. J. ANESTHESIOL.,,0021-4892,43.0,10.0,,1556-9,{H FukudaH Kasu??daJ SaitohH MitsuhataY Hir@@abayashiK SaitohR Shimizu}
369,248075.0,,eng,Injury,Injury,0020-1383,41.0,11.0,1/10/01,1112-6,{B. RossiA. PiccioliG. MaccauroL. ScaramuzzoF. FrenosR. Capanna}
370,313030.0,Balancing Identity Motivation and Internal Dialogue in the Making of Solos: Conquering the High Wire,English,International Journal ??of Qualitative Studies in Education (QSE),,9518398,24.0,6.0,,673-692,{Carey E. Andrzejewski}
371,4601089.693975952,Modification of aspects of the endocrine response to tracheal intubation by lignocaine halothane and thiopentone.,eng,BR J ANAESTH,,0007-0912,56.0,3.0,3/1/84,239-46,{O WidholmA M LehtinenJ Hovorka}
372,361906.0,Fluid resuscitation in sepsis: a systematic review and network meta-analysis.,eng,Annals of internal medicine,Ann. Intern. Med.,15??39-3704,161.0,,2/14/09,347-55,
373,180827.0,CO2 emission inventories for Ch#inese cities in $highly urbanized areas compared with European cities,,Energy Policy,,0301-4215,47.0,0.0,1/12/01,298-308,{W. YuR. PaganiL. Huang}
374,723057.0,Measur@@ing the value of research data: a c$itation analysis of oceanographic data sets,English,PLoS ONE [Electronic Resource],,,,0.0,1/14/01,e92590,{C. W. Belter}
375,894502.0,Trends in the quality of data from 5168 oligonucleotide microarrays from a single facility,,,,,16.0,,1/5/01,143-153,{David B. Finkelstein}
376,4621353.438960382,Nomogram to predict anastomotic leakage $after laparoscopic anterior resection with intracorporeal rectal transection and double-stapling technique anastomosis for rectal cancer.,eng,Hepato-gastroenterology,Hepato#gastroenterol#ogy,0172-6390,61.0,133.0,1/14/07,1257-61,{Qiang HuangYang WuZhi Qiang ZhuWei LiangFeng ShaoHan Hui Yao}
377,,,English,Current Opinion in Ophthalmology,,,26.0,5.0,1/15/01,392-398,{A.D. NimbarteJ.A. Sivak-CallcottaC.A. Mancinelli}
378,632040.0,Association between proton pump inhibitor therapy and clostridium difficile infection: a contemporary systematic review and meta-analysis.,eng,,PloS one,1932-6203,,12.0,1/12/01,e50836,{Talal IbrahimMohamad Al TannirImad M TleyjehAbed AllehibiMusa A GarbatiAbdur Rahman KhanMuhammad RiazAlex J SuttonLarry M BaddourFaisal A AlasmariMushabab AlGhamdiAref A Bin AbdulhakPatricia J Erwin}
379,,Relationship between water hardness and coronary mortality in Taiwan,,J Toxicol Environ Health,,0098-4108 (Print)     0098-4108 (Linking),49.0,1.0,1/1/96,9-Jan,{C. Y. YangT. N. WangH. F. ChiuC. H. LeeJ. F. ChiuY. C. Ko}
380,716594.0,Groundbreaking study links physical activity with lower costs in seniors,,,,,7.0,20.610560620782678,1/4/01,51-54 4p$,{NULL}$
381,919751.0,Bronchial mucus transport velocity in patients receiving propofol and remifentanil versus sevoflurane and remifentanil anesthesia.,eng,Anesthesia And Analgesia,A@@nesth Ana??lg,1526-7598,,5.0,1/6/05,1427-30,{Michael J PaechStephan A SchugBhavesh PatelThomas Ledowski}
382,60309.0,The pathogenesis of normal pressure hydrocephalus: a theoretical analysis.,eng,,Bull. Math. Biol.,,221.9046178193406,,9/1/99,875-916,{D N Levine}
383,757176.0,[Clinical characteristics in non-symptomatic infants with tuberculosis whose diagnostic clue was regular tuberculin skin test prior to BCG vaccination].,jpn,Kekkaku : [Tuberculosis],Kekkaku,002??2-9776%,80.0,,,565-9,{Shinya KondoTomoo Miyagawa}
384,261329.0,Abstracts from the ASENT 14th Annual Meeting,,,,,9.0,3.0,1/12/01,,{NULL}
385,3629024.136260077,,,British journal of@@ sports medicine,Br J Sports Med,1473-0480,173.35891038125888,1.0,1/9/01,Jun-70,{T ReinholdF M_ller-RiemenschneiderS N Willich}
386,169524.0,Characterizing the sources range and environmental influences of radon 222 and its decay products,,The Science of the total environment,Sci. Total Environ.,1879-1026,45.0,0.0,1/1/85,233-44,{B. A. MoedS. M. DoyleA. V. NeroK. L. RevzanM. B. SchwehrR. G. SextroW. W. Nazaroff}
387,178424.0,Spatial measures associated with stair use,,,,,21.0,0.0,1/7/01,346-352,{Bafna Bassler Blarney Coleman Hillier Kerr Kerr Kerr Livingston Marshall Pauls Peponis Pikora Stokols Templer Zimring AndersenGayle Nicoll}
388,716357.0,,,,,,21.0,,1/5/01,239-244 6p,{Durstine JLMayo KMartin SLKirkner GJMatthews CEHebert JR}
389,2165627.843541643,Attitudes of physicians regarding anticoagulation for atria@@l fibrillation: a systematic review. [Review],,,,,0.0,0.0,,,{NULL}
390,788729.0,Impact of clinical pharmacist intervention on diabetes-related outcomes in a military treatment facility,,Ann Pharmacother,The Annals of pharmacotherapy,1060-0280,199.3478878646706,3.0,,353-7,{C. S. Berry-CabanL. Bow@@ersS. Wallgren}
391,,Usefulness of US cost-of-illness studies in healthcare decision making.,eng,PharmacoEconomics,Pharmacoe%conomics,1170-7690,89.95701025967789,11.313687302430154,1/1/01,207-13,{D J BrunoB S BloomR Jayadev??appaD #Y Maman}
392,112716.0,Diabetes incidence in Pima indians: contributions of obesity and parental diabetes.,,American Journal of Epidemiology,,Feb-62,113.0,,2/1/81,144-56,{W C KnowlerP J SavageP H BennettD J Pettitt}
