ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
275,470385.0,Fetal cleft lip and palate detection by three-dimensional ultrasonography,,Ultrasound Obstet. Gynecol.,,-8906,16.0,4.0,,314-320,{Lee W.Kirk J.S.Shaheen K.W.Romero R.Hodges A.N.Comstock C.H.}
276,731703.0,Substance Abuse and Trauma in Incarcerated Women,,,,,0.0,0.0,1/11/01,,{NCT01413984 }
277,113399.0,Use of Job Design to Reduce Mechanical Stress on the Back,,,,,0.0,0.0,,,
278,,Rehabilitation of swallowing by exercise in tube-fed patients with pharyngeal dysphagia secondary to abnormal UES opening.,eng,Annual Abstra@@ct Sup??plement,,0016-5085,122.0,29.361492466045426,1/2/05,1314-21,{Mark KernKaren DikemanBarbara GrandeMarta KazandjianTerilynn NitschkeStephanie DanielsBenson MasseyReza ShakerCaryn Easterling}
279,653325.0,A meta-analysis of two genome-wide association studies identifies 3 new loci for alcohol dependence.,eng,Journal of psychiatric research,,,45.0,11.0,1/11/11,1419-25,{Min ZengYue PanQunyuan ZhangKe-Sheng WangNagesh AragamXuefeng Liu}
280,893573.0,Crowdsourced Multimedia Enhanced Spatio-temporal Constraint Based on-Demand Social Network for Group Mobility,,Proceedings of the 23rd ACM international conference on Multimedia,,978-1-4503-3459-4,0.0,0.0,1/15/01,761-762,{Ahmad QamarMuhammad ShahidMd. Abdur RahmanAhmed LbathAkhlaq AhmadFaizan Ur RehmanAbdullah MuradBilal Sadiq}
281,56272.0,Impaired default network functional connectivity in autosomal dominant Alzheimer disease.,eng,Neurology,Neurology,1526-632X,81.0,8.0,8/20/13,736-44,
282,3816164.6198618305,Cranial reconstruction of major traumatic defects in children with osteoinductive and resorbable materials,,International Journal of Oral and Maxillofacial Surgery,,0901-5027,,0.0,1/11/01,1024-1025,{R. R. M. BosE. W. HovingM. Wagemakers}
283,680306.0,Meta-analysis of the effects of sometribove zinc suspension on the production and health of lactating% dairy cows.,,Journal of the American Veterinary Medical Association,J. Am. Vet. Med. Assoc.,1943-569X,245.0,5.0,1/14/09,,{William W ThatcherNormand R St-PierreDale E BaumanJoseph S HoganK Larry SmithRobert J CollierGeorge A MillikenJan K Shearer}
284,,Journal of Health Communication : International Perspectives The Effect of an Internet-Based  Stage- Matched Message Intervention on Young Taiwanese Women ' s Physical Activity,,,,,0.0,0.0,1/14/01,37-41 DO  - 10.1080/10810730902805788,{Sheu-jen HuangMaiga ChangWen-chi HungJanie Chang}
285,504928.0,Azathioprine for multiple sclerosis,,,,,0.0,4.0,1/7/01,,{Ilaria CasettaGerardo IulianoGraziella Filippini}
286,198650.0,Wound care,,,,,7.0,0.0,1/1/92,27-32 ST  - Wound care-,{NULL}
287,,Comparison between incidental malignant and benign breast lesions detected by computed tomography: a systematic review.,,Journal of medical imaging and radiation oncology,J Med Imaging Radiat Oncol,1754-9485,57.0,5.0,1/13/10,529-33,{Jasmin AbbasCholpan JasaabuuAndreas Gunter BachAlexey SurovDominik SchrammAndreas Wienke}
288,981412.0,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress and remodeling induced by elastase in mice,,European R%esp@@iratory Journal,,,44.0,,1/14/01,,{N. M. PinheiroR. Almeida-ReisL. OlivaM. A. MartinsM. L. V. OlivaO. A. Theodoro-JuniorE. A. LeickI. F. L. C. TibrioC. M. PradoR. F. RighettiB. T. M. Oliveira}
289,785472.0,Streptococcus pneumoniae carriage in the Gaza strip,eng,PLoS One,PloS one,1932-6203,7.0,4.0,1/12/01,e35061,{G. RahavG. Regev-YochayI. AbullaishA. ElhamdanyR. MalleyM. RazA. GoralY. RoytmanB. ShainbergM. VaronA. Ziv}
290,,Direct healthcare costs and cost-effectiveness of acute coronary syndrome secondary prevention with ticagrelor compared to clopidogrel: Economic evaluation from the public payer's perspective in Poland based on the PLATO trial results,English,Kardiologia Polska,,0022-9032,72.0,9.0,,823-830,{M. NiewadaJ. PaweskaA. BudajT. MaciochP. Perkowski}
291,46028.0,Changes in renal blood flow measured by radionuclide angiography following exhausting exercise in humans.,eng,European journal of applied physiology and occupational physiology,Eur J Appl Physiol Occup Physiol,0301-5548,74.0,,1/1/96,7-Jan,{S IkawaM SudohM SuzukiS MatsubaraM ShiotaK Kawakami}
292,743129.0,Hormonal and dietary characteristics in obese human subjects with and without food addiction.,eng,Nutrients,Nutrients,2072-6643,7.0,1.0,1/15/01,223-38,{Pardis PedramGuang Sun}
293,392246.0,Importance of membrane materials for blood purification devices in critical care.,eng,Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis,,1473-0502,40.0,1.0,1/9/02,23-31,{Narumi TomisawaAkihiro C Yamashita}
294,904889.0,Myofascial trigger points: Spontaneous electrical activity and its consequences for pain induction and propagation,,Chin. Med,,1749-8546,34.87941130994323,0.0,,,{Ge H.-Y.Fernndez-de-las-Peas C.Yue S.-W.}
295,,Treatment of large vessel vasculitis,,Current Immunology Reviews,,1573-3955     1875-631X,7.0,,1/11/01,435-442,{M. A. AlbaS. Prieto-GonzalezA. Garcia-MartinezM. C. CidM. ButjosaG. Espigol-FrigoleJ. Hernandez-Rodriguez}
296,670289.0,Quantitative assessment of the influence of common variations (rs8034191 and rs1051730) at 15q25 and lung cancer risk.,eng,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tumour Biol.,1423-0380,35.0,3.0,1/14/03,,{Bin HuHong-ju MaoJing ZhaoYing HuangRong-huan YuChao Guan}
297,821702.0,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options,English,CNS Drugs,,,20.0,6.0,1/6/01,477-505,{T. FoltynieR.A. BarkerS.J.G. LewisC.H. Williams-Gray}
298,,Incidence of multi-resistance in gram-negative aerobes from i#ntensive care units of 10 German hospitals#.,eng,Scandinavian journal of infectious diseases. Supplementum,Scand J Infect Dis Suppl,0300-8878,78.0,-1.0,1/1/91,22-34,{R AsangerP M ShahF M Kahan}
299,321660.0,Tuberculosis and high altitude. Worth a try in extensively drug-resistant tuberculosis?,English,,,,698.3245123020133,4.0,,390-3,{J. F. Murray}
300,,Cultural humility: essential foundation for clinical researchers.,eng,Applied nursing research : ANR,,1532-8201,26.0,4.0,1/13/11,251-6,{Katherine A YeagerSusan Bauer-Wu}
301,,Primary external fixation versus plaster immobilization of the intra-articular unstable distal radial fracture in the elderly,,Aktuelle Traumatologie,,,34.0,2.0,1/4/#$01,64-70,{J. OskamJ. H. HegemanJ. PalenH. J. DuisP. A. M. Vierhout}
302,,High resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F regioisomers,English,JOURNAL OF CHEMICAL PHYSICS,J Chem Phys,1089-7690,127.0,8.0,1/7/01,84301,{D. A. TyurinV. A. BelovD. N. LaikovA. V. AkimovE. Y. Misochko}
303,704357.0,Clinical and radiological results of calcium phosphate cement-assisted balloon osteoplasty for Colles' fractures in osteoporotic senile female patients,eng,J Orthop Sci,Journal of orthopaedic science : official journal of the Japanese Orthopaedic Association,0949-2658 (Print) 0949-2658,15.0,2.0,1/1@@0/01,204-9,{A. SudoS. IshiguroK. Iida}
304,,,,,,,31.0,2.0,1/2/01,,{Rutherford OMKennedy JSkelton DA}
305,746065.0,Anxiety and depression in patients with chronic obstructive pulmonary disease: an ope$n agen#da for research.,,Rev Med Chir Soc Med Nat Iasi,Revista medico-chirurgicala a Societatii de Medici si Naturalisti din Iasi,0048-7848 (Print) 0048-7848,118.0,1.0,,39-44,{Costin M.Dumbrav__ E.L.Postolache P.Cojocaru D.C.}
306,738322.0,Classification of autogenous skull grafts in cranial reconstruction,eng,J Okla State Med Assoc,The Journal of the Oklahoma State Medical Association,0030-1876 (Print) 0030-1876,86.0,7.0,1/1/93,32$7-32,{S. PelofskyP. D. Hunter}
307,934177.0,An Assessment of Voluntary Adolescent Mental Health Screening and Referral in a Children's Hospital Emergency Department,,,,,0.0,0.0,,,{NCT00750412 }
308,351534.0,Implementing participatory intervention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada,,Social Science and Medicine,,,56.0,6.0,1/#3/01,1295-1305,{T DelormierA C Macaul$ayM CargoA M McComberL P??otvin}
309,872389.0,Bile acid metabolism by fresh human colonic contents: a comparison of caecal versus faecal samples.,eng,Gut,G??ut,0017-5749,,6.0,,,
310,499983.0,The role of viral infection in pulmonary exacerbations of     bronchiectasis in adults: a prospective study,English,Chest,,,147.0,,1/15/01,1635-1643,{Gao YHLin ZYZhang GJZhong NSChen RCGao YTang YLin ZMXu GLi HMGuan WJ}
311,452432.0,Feverfew (Tanacetum parthenium L.): A systematic review.,,,,,,,,,{NULL}
312,320139.0,Impact of second-line drug resistance on tuberculosis treatment outcomes in the United States: MDR-TB is bad enough,English,,,,16.0,10.0,1/12/01,1331-4,{J. P. CegielskiS. P. Althomsons}
313,735083.0,Muscle variables of importance for physiological performance in competitive football.,ENG,European journal of applied physiology,Eur. J. Appl. Physiol.,1439-6327,-1.0,,,,
314,978471.0,Chapter 25 - Skin Manifestations of HIV Infection,,,,,0.0,0.0,1/3/01,663-695,{Gary P. WormserAlvin E. Friedman-KienMiguel Sanchez}
315,152626.0,Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling,eng,,,,49.0,,1/10/01,,{D. D. TownC. P. ChenY. N. SuW. CN  - PubMed DA  - Dec DO  - 10.1016/s1028-4559(10)60117-9 DP  - NLM ET  - 2011/01/05 WangC. W. PanC. C. LeeF. J. TsaiP. C. WuM. C. Huang}
316,90272.0,Role of core-needle biopsy in thyroid nodules with initially nondiagnostic cytologic results.,eng,R%adiol#ogy,,1527-1315,270.0,2.0,1/14/02,629-30,
317,776651.0,The endoplasmic reticulum-associated VP7 of rotavirus is targeted to axons and dendrites in polarized neurons,English,,,,22.0,45.95736290020733,1/1/93,616-#626,{K. KristenssonL. SvenssonH. B. GreenbergK. Weclewicz}
318,931361.0,Telemedicine in the management of chronic pain: a cost analysis study,,Canadian Journal of Anaesthesia,,,,8.0,1/9/01,590-6,{R. KernA. PronovostP. Peng}
319,3707208.1704948423,Moderation of cognition-intention and cognition-behaviour relations: a meta-analysis of properties of variables from the theory of planned behaviour.,eng,The British journal of social psychology / the British Psychological Society,Br J Soc Psychol$,0144-6665,43.0,0.0,1/4/06,159-86,{Paschal SheeranRichard Cooke}
320,385940.0,Normalisation of left ventricular systolic function after change from VVI pacing to biventricular pacing in a child with congenital complete atrioventricular block long-QT syndrome and congenital muscular dystrophy: a 10-year follow-up.,eng,Cardiology in the young,Ca%rdi%ol Young,1467-1107,76.97723718420144,3.0,1/14/06,520-3,{Jesper I ReimersSabrina G ElleseHenrik  Andersen}
321,951168.0,Estimating the Effect of Land Leases on Prices of Inner-city Apartment Buildings,,Urban Studies (Routledge),,,40.0,,1/3/01,,{Christian T. L. Janssen}
322,515254.0,Radiographic detection of artificially created horizontal root fracture using different cone beam CT units with small fields of view.,eng,Dento maxillo facial radiology,Dentomaxillofac Radiol,02$50-8$32X,189.4471394258293,4.0,1/13/01,20120261,{S MuratH AvseverS Y_kselC S PaksoyB OnderK Kamburoglu}
323,,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.,eng,Actas espaolas de psiquiatr_a,Actas Esp Psiquiatr,1578-2735,41.0,3.0,1/13/05,196-203,{Angel Rosa-AlczarAna I Rosa-AlczarMarina Iniesta-Sep_lveda}
324,226419.0,Anterior approach unilateral right sacrospinous fixation for recurrent pelvic organ prolapse following multiple colorectal surgeries.,ENG%,International journal of colorectal disease,Int J Colorectal Dis,1432-1262,-1.0,-1.0,7/15/01,,{Enie Akhtar Bt NawawiAhlam M Al-KharabshehTsia-Shu Lo}
325,178078.0,,,,,,,0.0,1/6/01,173-181,{J. De La CameraM. M. MesfinA. M. KedirG. AmanualT. ArayaI. G. Tareke}
326,453637.0,,,,,,0.0,0.0,,,{NULL}
327,57483.0,Multiple dural arteriovenous fistulas presenting as rapidly progressive dementia.,eng,The neurologist,Neurologist,1074-7931,18.0,3.0,1/12/05,130-2,{Diana DuroAugusto GouloGon_alo SantosNuno Mendon_aIsabel SantanaEg_dio Machado}
328,462849.0,Methodological Review of the Quality of Reach Out and Read: Does It &quot;Work&quot;?,,,,,,0.0,,,{NU@@LL}
329,338547.0,New therapies in soft tissue sarcoma,,Expert opinion on emerging drugs,Expert Opin Emerg Drugs,1744-7623,15.0,2.0,1/10/01,237-48,{Bruno VincenziDaniele SantiniGiuseppe ToniniAnna Maria Frezza}
330,,Descemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology,,,,,,0.0,,,{NU$LL}
331,352040.0,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,,American Indian and Alaska Native Mental Health Research: The Journal of the National Center,,1533-7731,20.0,,1/13/01,26-Jan,{Joel W. GrubeJuan A. LunaDavid A. GilderJennifer RobertsDaniel CalacCindy L. EhlersRoland S. Moore}
332,887131.0,Antidiabetic oral treatment in older people: does frailty matter?,eng,Drugs & aging,Drugs Aging,1179-1969,,-1.0,1/9/12,53$-62,{Angela Marie AbbatecolaAndrea CorsonelloSilvia BustacchiniFabrizia LattanzioGiuseppe Paolisso}
333,182296.0,Body and Illness: Considering Visayan Filipino Children's Perspectives Within Local and Global Relationships of Inequality,,,,,25.0,,,331-373,{Aitken Alderson Anderson Aptekar Backett-Milburn Beazley Becker Bello Berman Billig Bluebond-Langner Borchgrevink Bucholtz Christensen Constantino Cornwall Dell Clark DiCarlo Diprose Douglas Downe Geissler Goodenough Hart James James Jocano Katz Koppitz L AguilarLisa M. Mitchell}
334,49847.0,[Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective multi-center randomized placebo-controlled double-blind trial],,,,,5.0,0.0,1/7/01,392-7 ST  - [Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective multi-center randomized placebo-controlled double-blind trial]-,{M. D. JiangZ. J. FanT. Q. DA  - Jul DP  - NLM ET  - 2007/07/17 LiQ. XiaL. WangZ. YuR. M. ZhangF. X. ZhangX. N. YangH. R. Zhang}
335,524073.0,Evaluation of technical quality of endodontic treatment--reliability of intraoral radiographs.,eng,Endodontics & dental traumatology,Endod Dent Traumatol,0109-2502,13.0,6.0,12/1/97,259-64,{M EckerbomT Magnusson}
336,348813.0,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.,eng,Cardiol Young,Cardiology in the young,1047-9511,10.0,5.0,9/1/00,527-33,{G VaksmannA VincentelliC FrancartM A CajotG M BrevireF GodartJ M CoulletP DevosC Rey}
337,2398225.1631221655,Consciousness coma and caring for the brain-injured patient.,eng,AACN Clinical Issues: Advanced Practice in Acute & Critical Care,,1079-0713,16.0,4.0,1/5/10,,{Carmelo GraffagninoDaiWai M Olson}
338,6862.0,Long-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Children's Leukaemia and Cancer Group registry 1994-2004,,Leukemia a#nd Lymphom$a,,NCT00227591/ClinicalTrials.gov NCT00509899/ClinicalTrials.gov NCT00599547/ClinicalTrials.gov NCT00631462/ClinicalTrials.gov NCT00934544/ClinicalTrials.gov NCT00952289/ClinicalTrials.gov NCT01420770/ClinicalTrials.gov NCT01437787/ClinicalTrials.gov,,,1/12/01,842-848,{A. WotherspoonM.M. TajN. HadzicM. BurkeR. HobsonS.E. HeightM. ViskadurakiC.R. Pinkerton}
339,853676.0,Pulsed cyclophosphamide thalidomide and dexamethasone: an oral regimen for previously treated patients with multiple myeloma.,eng,The hematology journal : the official journal of the European Haematology Association / EHA,,1466-4860,5.0,2.0,1/4/01,,{Meletios A DimopoulosNikolaos AnagnostopoulosMarkela P ZorzouAthanasios AnagnostopoulosEleni EfstathiouChristos PoziopoulosGeorge HamilosVassiliki GrigorakiDimitra GikaAthanasios ZomasIrini Xilouri}
340,1934128.7026110934,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,,,,,59.0,2.0,1/1/78,79-105,{NULL}
341,734870.0,,ENG,International journal of geriatric psychiatry,Int J Geriatr Psychiatry,1099-1166,5.323520969143035,-1.0,9/15/10,,{Stephen E GilmanChaoqiang JiangKar Keung ChengC Mary SchoolingTai Hing LamMichael Y NiGabriel M LeungWeisen Zhang}
342,540850.0,Glucocorticosteroid treatment of vasogenic oedema,eng,Acta Neurochir Suppl (Wien),Acta neurochirurgica. Supplementum,0065-1419 (Print)     0065-1419,43.0,0.0,1/1/88,,{W. BodschT. Rommel}
343,465756.0,Non-surgical treatments for anal fissure in adults.,,,,,0.0,0.0,,,{NULL}
344,762269.0,Spontaneous pneumomediastinum in a healthy adolescent.,eng,Acta Clin. Croat.,,0353-9466,48.0,,1/9/09,461-7,{Renata Vrsalovi_Eva VeronaIva Mihatov-Stefanovi_Biserka Cicak}
345,1656553.2785686494,Pharmacotherapy for inherited colorectal cancer. [Review] [42 refs],,,,,0.0,0.0,,,{NULL}
346,950233.0,The vascular depression hypothesis: The influence of age on the relationship between cerebrovascular risk factors and depressive symptoms in community dwelling elders,,Aging & Mental Health,,1360-7863,9.0,2.0,1/5/01,,{S. A. MurrellB. T. MastA. R. Azar}
347,621415.0,The link between smoking and impotence: two decades of evidence.,eng,Supplement: Active Living Research - Niche to Norm,,0091-7435,32.0,6.0,1/1/06,,
348,633877.0,,eng,Colorectal disease : the official journal of the Association of Coloproctology of Great Britain and Ireland,Colorectal Dis,1463-1318,11.0,3.0,1/9/03,233-43; discussion 243,{H WeatherlyD EpsteinJ BurchN WoolacottD JayneD FoxA Baba-Akbari Sari}
349,2370387.1103024157,Rapid diagnosis of Mycobacterium tuberculosis infection in children using interferon-gamma release assays (IGRAs).,eng,Allergy and asthma proceedings : the official journal of regional and state allergy societies,,1539-6304,33.0,3.0,1/12/05,217-26,{Barbara ZeligsStephen M PetersOnorina Di MitaShahla RiaziHenry YeagerGerman A BenavidesJoseph A Bellanti}
350,97853.0,L2 spinal nerve-block effects on acute low back pain from osteoporotic vertebral fracture,eng,,,,10.0,8.0,1/9/01,870-5,{S. OritaM. TakasoS. OhtoriS. KishidaG. InoueM. SuzukiK. YamauchiN. OchiaiM. YamashitaY. EguchiK. Takahashi}
351,720775.0,Depression treatment preferences am@@ong Japanese undergraduates: using conjoint analysis,English,International Journal of Social Psychiatry,,0020-7640,58.0,2.0,1/12/01,195-203,{S. SakamotoY. Okumura}
352,294439.0,Alcohol-related road traffic injuries in Eldoret Kenya,,,,0012-835X,75.0,,1/1/98,708-711,{W Odero}
353,375430.0,A study of the clinicians approach to patients' driving status in the memory clinic setting,English,,,,30.0,0.0,1/15/01,1444,{M. ThomasE. FairholmeN. NicholsM. George}
354,689666.0,Frequency of CDH1 germline mutations in gastric carcinoma coming from high- and low-risk areas: metanalysis and systematic review of the literature.,eng,Bmc Cancer,,1471-2407,12.0,,1/12/01,,{Franco RovielloDaniele MarrelliCarla VindigniValeria PascaleGiovanni Corso}
355,896848.0,Recovery of postoperative cognitive function in elderly patients after a long duration of desflurane anesthesia: a pilot study.,eng,,J Anesth,1438-8359,29.0,4.0,1/15/08,627-30,{Michiko OsudaSatoshi KazumaMichiaki YamakageShunsuke TachibanaTomo Hayase}
356,231182.0,The change in eating disorder symptoms scale: Scale development and psychometric properties,,Eating Behaviors,,,11.0,13.118010704332939,1/10/01,131-#137,{D. L. Spangler}
357,,Detecting and monitoring the symptoms of Parkinson's disease using smartphones: A pilot study.,ENG,Parkinsonism & related disorders,Parkinsonism Relat. Disord.,,4.132126196371286,-1.0,7/15/03,,{S AroraA ZhanS DonohueE R DorseyK M BiglanV VenkataramanM A Little}
358,798716.0,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,eng,Turk. J. Pediatr.,,0041-4301,50.0,4.0,1/8/07,,
359,704812.0,Systematic review of economic aspects of alternative modes of delivery,eng,,,,108.0,2.0,1/1/01,149-57,{R. McCandlishS. PetrouJ. HendersonL. Kumiega}
360,203084.0,Specific collaborative group intervention for patients with medically unexplained symptoms in general practice: A cluster randomized controlled trial,,Psychother. Psychosom.,,-4928,82.0,2.0,,106-119,{Sauer N.Szecsenyi J.Faber R.Guthrie E.Schaefert R.Herzog W.Boelter R.Wild B.Kaufmann C.Schellberg D.}
361,81959.0,Disruption of the gastroesophageal junction by central obesity and waist belt: role of raised intra-abdominal pressure.,??ENG,Diseases of the esophagus : official journal of the International Society for Diseases of the Esophagus / I.S.D.E,Dis. Esophagus,1442-2050,,,2/28/14,,{Y Y LeeK E L McColl}
362,235924.0,[Perineal regional anaesthesia: indications in gynaecologic and proctologic surgery and in obstetric],fre,,Annales francaises d'anesthesie et de reanimation,0750-7658,25.0,11.0,1/6/01,1#12@@7-33,{F. BolandardM. BonninP. DubandJ. E. BazinJ. P. Mission}
363,291020.0,Effects of a three-month combined training program on the cardiopulmonary and muscle strength capacities of type 2 diabetic subjects.,eng,Journal of Sports Medicine & Physical Fitness,,,53.0,1.0,1/13/02,56-64,{O SerresseC Boudreau-LariviereS GrelierR Zory}
364,408188.0,Unique monoclonal antibodies specifically bind surface structures on human fetal erythroid blood cells.,eng,Experimental cell research,Exp. Cell Res.,1090-2422,319.0,17.0,10/15/13,Jul-00,
365,283460.0,Extended-release naltrexone plus medical management alcohol treatment in primary care: Findings at 15 months,,Journal of Substance Abuse Treatment,,,43.0,4.0,1/12#/01@@,458-462,
366,563505.0,Multiparametric MRI for recurrent prostate cancer post radical prostatectomy and postradiation therapy.,eng,BioMed research international,,2314-6141,2014.0,-1.0,1/14/01,316272,{Valeria PanebiancoFlavio Barchetti}
367,761676.0,The Impact of Culture on Learning: Exploring Student Perceptions,,Multicultural Education & Technology Journal,,1750-497X,12.43323280072235,3.0,1/9/01,182-195,{Prem RamburuthMassimiliano Tani}
368,923043.0,[Changes in plasma concentrations of human hepatocyte growth factor before and after major intra-abdominal surgery under nitrous oxide-sevoflurane anesthesia].,jpn,JPN. J. ANESTHESIOL.,,0021-4892,43.0,,10/1/94,1556-9,{H FukudaH KasudaJ SaitohH MitsuhataY HirabayashiK SaitohR Shimizu}
369,248075.0,,eng,Injury,Injury,,41.0,11.0,1/10/01,1112-6,{B. RossiA. PiccioliG. MaccauroL. ScaramuzzoF. FrenosR. Capanna}
370,313030.0,Balancing Identity Motivation and Internal Dialogue in the Making of Solos: Conquering the High Wire,English,International Journal of Qualitative Studies in Education (QSE),,9518398,24.0,6.0,1/11/01,673-692,
371,885384.0,Modification of aspects of the endocrine response to tracheal intubation by lignocaine halothane and thiopentone.,eng,BR J ANAESTH,,0007-0912,56.0,3.0,3/1/84,239-46,
372,361906.0,Fluid resuscitation in sepsis: a systematic review and network meta-analysis.,eng,Annals of internal medicine,Ann. Intern. Med.,1539-3704,161.0,5.0,,347-55,{Waleed AlhazzaniLehana ThabaneDeborah J CookWojciech SzczeklikAnees SindiQi ZhouSultan AltayyarAnna WludarczykGordon H Guyatt[Collective Name] Fluids in Sepsis and Septic Shock GroupMichael WangGuowei LiRoman JaeschkeDiane Heels-AnsdellAlison Fox-RobichaudBram RochwergFayez AlshamsiWang-Chun IpDjillali AnnaneLawrence Mbuagbaw}
373,180827.0,CO2 emission inventories for Chinese cities in highly urbanized areas compared with European cities,,Energy Policy,,0301-4215,47.0,0.0,1/12/01,298-308,{W. YuR. PaganiL. Huang}
374,723057.0,Measuring the value of research data: a citation analysis of oceanographic data sets,English,PLoS ONE [Electronic Resource],,,9.0,,1/14/01,e92590,{C. W. Belter}
375,894502.0,Trends in the quality of data from 5168 oligonucleotide microarrays from a single facility,,Journal of Biomolecular Techniques,,,16.0,2.0,1/5/01,143-153,{David B. Finkelstein}
376,,Nomo%gram to predict anastomot$ic leakage after laparoscopic anterior resection with intracorporeal rectal transection and double-stapling technique anastomosis for rectal cancer.,eng,Hepato-gastroenterology,Hepatogastroenterology,0172-6390,61.0,133.0,1/14/07,1257-61,
377,816944.0,Cervical occupational hazards in ophthalmic plastic surgery,English,Current Opinion in Ophthalmology,,,26.0,5.0,1/15/01,392-398,{A.D. NimbarteJ.A. Sivak-CallcottaC.A. Mancinelli}
378,2862419.981489518,Association between proton pump inhibitor therapy and clostridium difficile infection: a contemporary systematic review and meta-analysis.,eng,PLoS One,PloS one,1932-6203,7.0,12.0,,e50836,{Talal IbrahimMohamad Al TannirImad M TleyjehAbed AllehibiMusa A GarbatiAbdur Rahman KhanMuhammad RiazAlex J SuttonLarry M BaddourFaisal A AlasmariMushabab AlGhamdiAref A Bin AbdulhakPatricia J E%rwin}
379,752280.0,Relationship between water hardness and coronary mortality in Taiwan,,J Toxicol Environ Health,,0098-4108 (Print)     0098-4108 (Linking),49.0,1.0,1/1/96,9-Jan,{C. Y. YangT. N. WangH. F. ChiuC. H. LeeJ. F. ChiuY. C. Ko}
380,716594.0,Groundbreaking study links physical activity with lowe$r costs in senior@@s,,,,,7.0,15.464351684229378,1$/4/0#1,51-54 4p,{NU$LL}
381,919751.0,Bronchial mucus transport velocity in patients receiving propofol and remifentanil versus sevoflurane and remifentanil anesthesia.,eng,Anesthesia And Analgesia,Anesth Analg,1526-7598,102.0,5.0,,1427-30,
382,60309.0,The pathogenesis of normal pressure hydrocephalus: a theoretical analysis.,eng,Bulletin of mathematical biology,Bull. Math. Biol.,0092-8240,61.0,5.0,9/1/99,875-916,{D N Levine}
383,757176.0,[Clinical characteristics in non-symptomatic infants with tuberculosis whose diagnostic clue was regular tuberculin skin test prior to BCG vaccination].,jpn,Kekkaku : [Tuberculosis],K@@ekk#aku,0022-9776,80.0,8.0,,565-9,{Shinya KondoTomoo Miyagawa}
384,,Abstracts from the ASENT 14th Annual Meeting,,,,,9.0,3.0,1/12/01,,
385,615903.0,Cost-effectiveness of interventions promoting physical activity.,eng,British journal of sports medicine,Br J Sports Med,1473-0480,,1.0,,Jun-70,{T ReinholdF M_ller-RiemenschneiderS N Willich}
386,169524.0,Characterizing the sources range and environmental influences of radon 222 and its decay pro$ducts,,The Science of the total environment,Sci. Total Environ.,1879-1026,45.0,0.0,1/1/85,,{B. A. MoedS. M. DoyleA. V. NeroK. L. RevzanM. B. SchwehrR. G. SextroW. W. Nazaroff}
387,551641.949956242,Spatial measures associated with stair use,,,,,21.0,0.0,1/7/01,346-352,{Bafna Bassler Blarney Coleman Hillier Kerr Kerr Kerr Livingston Marshall Pauls Peponis Pikora Stokols Templer Zimring AndersenGayle Nicoll}
388,3881917.512761808,Urban rural and regional variations in physical activity,,,,,75.93179818584036,12.627023343529716,1/5/01,239-244 6p,{Durstine JLMayo KMartin SLKirkner GJMatthews CEHebert JR}
389,448010.0,Attitudes of physicians regarding anticoagulation for atrial fibrillation: a systematic review. [Review],,,,,0.0,0.0,,,{NULL}
390,788729.0,,eng,Ann Pharmacother,The Annals of pharmacotherapy,,46.0,3.0,1/12/01,353-7,{C. S. Berry-CabanL. BowersS. Wallgren}
391,,Usefulness of US cost-of-illness studies in healthcare decision making.,eng,PharmacoEconomics,Pharmacoeconomics,1170-7690,19.0,2.0,1/1/01,207-13,{D J BrunoB S BloomR JayadevappaD Y Maman}
392,112716.0,Diabetes incidence in Pima indians: contributions of obesity and parental diabetes.,eng,American Journal of Epidemiology,Am.J.Epidemiol.,Feb-62,113.0,,2/1/81,144-56,{W C KnowlerP J SavageP H BennettD J Pettitt}
393,3814180.855898863,[Laparoscopic appendectomy after the learning curve].,spa,Cirug_a Peditrica: Organo Oficial De La Sociedad Espaola De Cirug_a Peditrica,Cir Pediatr,,21.0,3.0,1/8/07,167-72,{J AranaE RezolaA VillanuevaM I IntxaurrondoM SuolI EizaguirreJ Garay}
