Attribute,Index,Dirty Value,Cleaned Value
MeasureName,777,children and their?? caregivers who received a home management plan of care document while hospitalized for asthma,children and their caregivers who received a home management plan of care document while hospitalized for asthma
MeasureName,782,heart attack patients given beta blocker at #discharge#,heart attack patients given beta blocker at discharge
MeasureName,842,pneumonia patients given initial antibio??tic(s) within 6 hours after arrival,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
MeasureName,848,surgery patients whose prevent??ive antibiotics were stopped at the right time (within 24 hours after surge@@ry),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
MeasureName,903,children who received relieve#r medication while hospitalized for asthma,children who received reliever medication while hospitalized for asthma
MeasureName,915,heart failure patients given a#ce inhibitor or arb for left ventricular systol@@ic dysfunction (lvsd),heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
MeasureName,975,surgery patients who# were given the  right kind  of antibiotic to help prevent infection,surgery patients who were given the  right kind  of antibiotic to help prevent infection
MeasureName,976,surgery patients whose pr%eventive antibiotics were stopped @@at the right time (within 24 hours after surgery),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
MeasureName,993,pneumonia patients whose initial emergency room blood culture was performed prior to t@@he administration of the first hospital dose of antibiotics,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
MeasureName,999,surgery patients who were given an antibiotic at the right time# (within one hour before surgery) to help prevent infection,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
Stateavg,25,al_am$i-7a,al_ami-7a
Stateavg,78,al_hf-$2@@,al_hf-2
Stateavg,107,al_p%??n-3b,al_pn-3b
Stateavg,117,%al_scip-inf-6,al_scip-inf-6
Stateavg,158,#al_pn-4,al_pn-4
Stateavg,168,al_sc@@$ip-vte-1,al_scip-vte-1
Stateavg,174,a?$?l_ami-5,al_ami-5
Stateavg,204,al_??%hf-3,al_hf-3
Stateavg,206,a#l@@_pn-2,al_pn-2
Stateavg,226,al_ami#-8#a,al_ami-8a
Stateavg,233,al_p%n-??4,al_pn-4
Stateavg,289,al_scip-i#nf-2,al_scip-inf-2
Stateavg,305,%al_hf??-4,al_hf-4
Stateavg,324,al_hf#-4,al_hf-4
Stateavg,328,%al_pn-5c,al_pn-5c
Stateavg,433,ak_hf-1,al_hf-1
Stateavg,434,ak_hf-2,al_hf-2
Stateavg,435,ak_hf-3,al_hf-3
Stateavg,436,ak_hf-4,al_hf-4
Stateavg,437,ak_pn-2,al_pn-2
Stateavg,438,ak_pn-3b,al_pn-3b
Stateavg,439,ak_pn-4,al_pn-4
Stateavg,440,ak_pn-5c,al_pn-5c
Stateavg,441,ak_pn-6,al_pn-6
Stateavg,442,ak_pn-7%$,al_pn-7
Stateavg,443,ak_scip-card-2,al_scip-card-2
Stateavg,444,ak_scip-inf-1,al_scip-inf-1
Stateavg,445,ak_scip-inf-2,al_scip-inf-2
Stateavg,446,ak_scip-inf-3,al_scip-inf-3
Stateavg,447,ak_scip-inf-4,al_scip-inf-4
Stateavg,448,ak_scip-inf-6,al_scip-inf-6
Stateavg,449,ak_scip-vte-1,al_scip-vte-1
Stateavg,450,ak_scip-vte-2,al_scip-vte-2
Stateavg,451,ak_ami-1,al_ami-1
Stateavg,452,ak_ami-2,al_ami-2
Stateavg,458,a??l_pn-7,al_pn-7
Stateavg,488,al_scip-in??f-4,al_scip-inf-4
Stateavg,539,al_sci@@p-inf-6%,al_scip-inf-6
Stateavg,575,al_%h%f-2,al_hf-2
Stateavg,637,al_scip-in$f$-3,al_scip-inf-3
Stateavg,639,al_s#cip-inf$-6,al_scip-inf-6
Stateavg,681,al_pn??-5c,al_pn-5c
Stateavg,716,a%??l_scip-vte-2,al_scip-vte-2
Stateavg,717,$al_ami-1,al_ami-1
Stateavg,721,a$l_ami-5,al_ami-5
Stateavg,740,al_@@#scip-vte-1,al_scip-vte-1
Stateavg,743,al_a$mi-2,al_ami-2
Stateavg,762,a??l_scip-inf-3,al_scip-inf-3
Stateavg,769,al#_scip-inf-2,al_scip-inf-2
Stateavg,777,al_cac$-3,al_cac-3
Stateavg,785,@@al_hf-1,al_hf-1
Stateavg,792,a$l_#pn-5c,al_pn-5c
Stateavg,804,al@@$_ami-2,al_ami-2
Stateavg,808,a??l_ami-7$a,al_ami-7a
Stateavg,826,al_sci%p-vte-@@1,al_scip-vte-1
Stateavg,833,al#_ami-7a,al_ami-7a
Stateavg,846,al_s??cip-inf-??1,al_scip-inf-1
Stateavg,857,al_am??i-5,al_ami-5
Stateavg,893,$al_p#n-6,al_pn-6
Stateavg,897,al$_scip-$inf-2,al_scip-inf-2
Stateavg,915,%al#_hf-3,al_hf-3
Stateavg,930,al_sci@@p-vte-2,al_scip-vte-2
Stateavg,951,al_%scip-inf-3,al_scip-inf-3
Stateavg,958,al_ami%-3,al_ami-3
Stateavg,965,$al_hf-3#,al_hf-3
