Attribute,Index,Dirty Value,Cleaned Value
ZipCode,99,115989.3461230284,36467
ZipCode,105,136586.03396797812,36467
ZipCode,107,149046.78113251,36467
ZipCode,112,204968.14562597364,36467
ZipCode,117,113562.17706301952,36467
ZipCode,120,empty,36049
ZipCode,121,159319.37738052136,36049
ZipCode,125,184463.37715818227,36049
ZipCode,129,empty,36049
ZipCode,130,155318.59096993186,36049
ZipCode,147,empty,35640
ZipCode,152,129471.1758897068,35640
ZipCode,161,empty,35640
ZipCode,163,120463.18009413149,35640
ZipCode,166,146002.98242411745,35640
ZipCode,175,182548.92870308863,35976
ZipCode,176,191147.7098120018,35976
ZipCode,183,189414.51662878192,35976
ZipCode,184,134701.7238630667,35976
ZipCode,185,130039.54106280608,35976
ZipCode,190,213390.9705053743,35976
ZipCode,200,137755.68767076446,35235
ZipCode,205,167133.7548242211,35235
ZipCode,210,135110.5674172179,35235
ZipCode,221,196307.87849747273,35968
ZipCode,223,empty,35968
ZipCode,226,201491.38226320656,35968
ZipCode,231,127912.1984567328,35968
ZipCode,234,181606.10783960225,35968
ZipCode,235,196594.75966099295,35968
ZipCode,236,133743.4135901694,35968
ZipCode,238,214962.59537391548,35968
ZipCode,240,154189.84877048974,35968
ZipCode,246,150899.99013271867,36784
ZipCode,254,134177.41061878152,36784
ZipCode,255,empty,36784
ZipCode,256,199521.72365629303,36784
ZipCode,269,empty,36784
ZipCode,277,151834.93873933866,35007
ZipCode,281,146777.19816251355,35007
ZipCode,287,154954.17654429653,35007
ZipCode,288,152457.18081731297,35007
ZipCode,298,empty,35233
ZipCode,299,empty,35233
ZipCode,315,152090.44011981794,36201
ZipCode,320,114964.7785592072,36201
ZipCode,321,159609.28917964434,36201
ZipCode,322,129138.83108308668,36201
ZipCode,324,203786.2239713467,36201
ZipCode,332,empty,36305
ZipCode,351,empty,35205
ZipCode,360,129727.55629925236,35594
ZipCode,363,168033.17623477595,35594
ZipCode,372,199703.4207476871,35594
ZipCode,392,189922.77056191137,36617
ZipCode,393,113775.02983123343,36067
ZipCode,404,170503.94768818063,36067
ZipCode,405,115532.20053157015,36067
ZipCode,408,183719.69326935295,36067
ZipCode,411,206089.27552596063,36067
ZipCode,430,empty,35150
ZipCode,432,106525.99873637142,35150
ZipCode,435,483690.4588063536,99508
ZipCode,436,593045.414002979,99508
ZipCode,441,372786.80789629824,99508
ZipCode,444,empty,99508
ZipCode,448,304273.0184893354,99508
ZipCode,449,empty,99508
ZipCode,455,195453.662973816,35660
ZipCode,467,153189.30821678662,36360
ZipCode,477,empty,36360
ZipCode,485,empty,36360
ZipCode,488,empty,36360
ZipCode,492,empty,35960
ZipCode,494,207417.37191325027,35960
ZipCode,496,148148.84659631946,35960
ZipCode,507,empty,35960
ZipCode,509,133947.56755897292,35960
ZipCode,512,142095.95404670262,35960
ZipCode,515,empty,35960
ZipCode,533,152229.09771986218,36116
ZipCode,568,151433.3492427154,36854
ZipCode,572,empty,36854
ZipCode,574,219782.61618285207,36854
ZipCode,583,empty,36854
ZipCode,594,empty,36323
ZipCode,595,130244.69790700988,36323
ZipCode,602,129126.57585388423,36323
ZipCode,606,empty,36323
ZipCode,607,158251.69438676472,36323
ZipCode,611,175983.2799158135,36323
ZipCode,616,215178.73614501164,36323
ZipCode,618,213126.96424109192,36801
ZipCode,629,empty,36801
ZipCode,633,151875.37370679798,36801
ZipCode,640,empty,36801
ZipCode,644,empty,36278
ZipCode,645,159808.6618747464,36278
ZipCode,647,131002.09885813562,36278
ZipCode,663,155957.50623315046,36278
ZipCode,667,empty,35233
ZipCode,673,empty,35233
ZipCode,674,173873.5622049586,35233
ZipCode,682,174850.4459015831,35233
ZipCode,685,empty,35233
ZipCode,692,empty,36078
ZipCode,695,111490.7073251014,36078
ZipCode,702,173517.62201124642,36078
ZipCode,711,138568.24523871933,36078
ZipCode,715,134678.74436963705,36078
ZipCode,716,empty,36078
ZipCode,719,181701.06166672532,35058
ZipCode,724,empty,35058
ZipCode,725,135755.08656632516,35058
ZipCode,726,empty,35058
ZipCode,732,183018.2259103172,35058
ZipCode,733,134447.14759414786,35058
ZipCode,740,empty,35058
ZipCode,748,empty,36420
ZipCode,756,134311.44601951118,36420
ZipCode,758,148740.71582581528,36420
ZipCode,766,167044.47001784123,36420
ZipCode,767,139226.73855211586,36201
ZipCode,770,119039.1493210372,36201
ZipCode,777,160756.81186670635,35801
ZipCode,781,178350.32921593764,35801
ZipCode,792,empty,35801
ZipCode,794,188168.2002570744,35801
ZipCode,798,empty,35801
ZipCode,799,208090.69944507565,35801
ZipCode,802,148749.9732889323,35801
ZipCode,806,175596.1012605063,35903
ZipCode,827,185015.23213258013,35903
ZipCode,834,171727.1660656851,35045
ZipCode,835,117904.47055139187,35045
ZipCode,840,152649.34232004118,35045
ZipCode,845,118529.08247844664,35045
ZipCode,848,121147.9631156571,35045
ZipCode,849,154831.32764712744,35045
ZipCode,852,empty,35045
ZipCode,859,209542.23089913523,35570
ZipCode,862,124713.93844821666,35570
ZipCode,872,136658.18309310827,35570
ZipCode,878,180861.41100467264,35555
ZipCode,879,163266.54788198904,35555
ZipCode,883,144938.17927043542,35555
ZipCode,887,180152.84699405447,35555
ZipCode,891,empty,35555
ZipCode,905,175869.64652013438,35901
ZipCode,909,187684.97393121023,35901
ZipCode,917,empty,35901
ZipCode,937,164424.31556987157,36033
ZipCode,939,112728.74333991468,36033
ZipCode,942,151485.08060274512,36033
ZipCode,947,179831.57172077117,36033
ZipCode,963,empty,36330
ZipCode,964,147551.8366325769,36330
ZipCode,965,empty,36330
ZipCode,967,201527.30459390584,36330
ZipCode,969,empty,36330
ZipCode,973,110473.52315842856,36330
ZipCode,977,203532.84197025828,36330
ZipCode,978,144296.02377662907,36330
ZipCode,982,109957.21406168172,35121
ZipCode,989,116517.65972927366,35121
ZipCode,993,118011.41308869574,35121
ZipCode,995,163340.70842222622,35121
ZipCode,997,empty,35121
ZipCode,999,163169.38694247563,35121
CountyName,6,jeffer@@son,jefferson
CountyName,9,j#efferson,jefferson
CountyName,15,jefferso%n,jefferson
CountyName,23,houst??on,houston
CountyName,25,hous$to$n,houston
CountyName,28,$%houston,houston
CountyName,30,empty,houston
CountyName,31,hou@@ston,houston
CountyName,36,empty,houston
CountyName,40,hous%ton,houston
CountyName,47,marsh$all$,marshall
CountyName,51,??mar%shall,marshall
CountyName,53,marsh#all,marshall
CountyName,56,ma??#rshall,marshall
CountyName,62,mar$shall$,marshall
CountyName,64,ma%rshall,marshall
CountyName,65,ma#rshall,marshall
CountyName,70,lauderdal$e,lauderdale
CountyName,72,la??uderdale,lauderdale
CountyName,82,lau??der??dale,lauderdale
CountyName,84,l??auderdale,lauderdale
CountyName,85,l??auderdale,lauderdale
CountyName,86,lau#d@@erdale,lauderdale
CountyName,90,empty,lauderdale
CountyName,99,cov??ington,covington
CountyName,101,co%vin%gton,covington
CountyName,106,empty,covington
CountyName,114,c#ov@@ington,covington
CountyName,123,cr#ens%haw,crenshaw
CountyName,126,crens#haw@@,crenshaw
CountyName,129,??c%renshaw,crenshaw
CountyName,132,cr%enshaw,crenshaw
CountyName,134,cren%shaw@@,crenshaw
CountyName,143,empty,crenshaw
CountyName,146,mor$gan,morgan
CountyName,156,empty,morgan
CountyName,162,empty,morgan
CountyName,166,mo@@rgan,morgan
CountyName,173,$ma%rshall,marshall
CountyName,175,marsh@@all,marshall
CountyName,188,empty,marshall
CountyName,195,empty,jefferson
CountyName,197,je@@fferson,jefferson
CountyName,198,empty,jefferson
CountyName,199,empty,jefferson
CountyName,207,jefferson$%,jefferson
CountyName,209,jeff$er@@son,jefferson
CountyName,219,empty,jefferson
CountyName,224,d#$e kalb,de kalb
CountyName,232,de ka#lb,de kalb
CountyName,235,de$ kalb$,de kalb
CountyName,238,de@%@ kalb,de kalb
CountyName,246,#clarke,clarke
CountyName,250,c#larke,clarke
CountyName,257,??c??larke,clarke
CountyName,258,empty,clarke
CountyName,265,$clarke,clarke
CountyName,266,empty,clarke
CountyName,268,cla%r$ke,clarke
CountyName,273,#shelby,shelby
CountyName,274,shel#by,shelby
CountyName,278,sh#elby,shelby
CountyName,286,$shelby,shelby
CountyName,288,s$helby#,shelby
CountyName,292,empty,shelby
CountyName,301,je#fferso@@n,jefferson
CountyName,303,empty,jefferson
CountyName,310,empty,jefferson
CountyName,313,empty,calhoun
CountyName,318,@@ca$lhoun,calhoun
CountyName,319,calho%un,calhoun
CountyName,323,calhou@@n,calhoun
CountyName,347,@@houston%,houston
CountyName,350,empty,jefferson
CountyName,351,j#eff#erson,jefferson
CountyName,355,%mari@@on,marion
CountyName,358,??mari#on,marion
CountyName,359,mar??ion,marion
CountyName,360,mari#on,marion
CountyName,362,marion??,marion
CountyName,380,mo@#@bile,mobile
CountyName,390,m#obile,mobile
CountyName,395,a%uta%uga,autauga
CountyName,401,empty,autauga
CountyName,405,empty,autauga
CountyName,408,empty,autauga
CountyName,410,$auta$uga,autauga
CountyName,415,talladega#$,talladega
CountyName,419,empty,talladega
CountyName,420,tall$a$dega,talladega
CountyName,425,tallad$ega,talladega
CountyName,431,tallad%ega,talladega
CountyName,434,$anchorage,anchorage
CountyName,435,$an@@chorage,anchorage
CountyName,441,empty,anchorage
CountyName,445,anchorage#,anchorage
CountyName,447,empty,anchorage
CountyName,455,j%efferson,jefferson
CountyName,458,j%efferso@@n,jefferson
CountyName,465,jeffe@@rson,jefferson
CountyName,468,empty,dale
CountyName,487,empty,dale
CountyName,488,empty,dale
CountyName,491,dal#@@e,dale
CountyName,497,empty,cherokee
CountyName,498,chero#kee,cherokee
CountyName,500,che%rok#ee,cherokee
CountyName,501,chero#kee,cherokee
CountyName,509,empty,cherokee
CountyName,523,m??on$tgomery,montgomery
CountyName,524,montgomer#%y,montgomery
CountyName,525,mo@@ntgomery,montgomery
CountyName,532,empty,montgomery
CountyName,538,mon@@tgomery,montgomery
CountyName,541,empty,montgomery
CountyName,545,mo$ntgomery,montgomery
CountyName,560,mont%g$omery,montgomery
CountyName,561,empty,montgomery
CountyName,562,montg%omery,montgomery
CountyName,573,empty,chambers
CountyName,576,empty,chambers
CountyName,595,co%ffee,coffee
CountyName,597,coff@@??ee,coffee
CountyName,606,coffee##,coffee
CountyName,609,empty,coffee
CountyName,612,c#offee%,coffee
CountyName,618,le@@??e,lee
CountyName,633,l?$?ee,lee
CountyName,634,l%e%e,lee
CountyName,637,l$ee,lee
CountyName,639,??#lee,lee
CountyName,640,@@lee%,lee
CountyName,641,le@@e,lee
CountyName,648,r$and%olph,randolph
CountyName,654,ra#ndolph??,randolph
CountyName,660,randolp??h$,randolph
CountyName,661,randolph%,randolph
CountyName,665,empty,randolph
CountyName,670,jefferson%,jefferson
CountyName,676,jefferson#,jefferson
CountyName,677,jeffer??son,jefferson
CountyName,692,@@el@@more,elmore
CountyName,703,elmor??e,elmore
CountyName,704,empty,elmore
CountyName,705,elm??%ore,elmore
CountyName,706,elmo@@#re,elmore
CountyName,707,elmor@@e#,elmore
CountyName,708,e??lmore,elmore
CountyName,709,el#more#,elmore
CountyName,710,??#elmore,elmore
CountyName,728,cu%llma$n,cullman
CountyName,731,empty,cullman
CountyName,732,cull#m$an,cullman
CountyName,741,empty,cullman
CountyName,742,covingt@@on,covington
CountyName,746,empty,covington
CountyName,752,co#vingto@@n,covington
CountyName,758,$covi$ngton,covington
CountyName,764,c@@ovington,covington
CountyName,770,ca@@lh??oun,calhoun
CountyName,772,c??alhoun,calhoun
CountyName,774,empty,calhoun
CountyName,776,mad@@ison,madison
CountyName,779,empty,madison
CountyName,785,ma#d@@ison,madison
CountyName,790,%mad@@ison,madison
CountyName,800,ma@@dison,madison
CountyName,806,etow@@a$h,etowah
CountyName,822,etow@@ah,etowah
CountyName,827,etow??ah??,etowah
CountyName,830,empty,chilton
CountyName,847,@@chilton??,chilton
CountyName,856,%marion??,marion
CountyName,859,mario%n,marion
CountyName,867,m@@ario#n,marion
CountyName,868,m??#arion,marion
CountyName,872,mar??i$on,marion
CountyName,874,ma%%rion,marion
CountyName,879,f????ayette,fayette
CountyName,897,%fayette,fayette
CountyName,905,etowah??,etowah
CountyName,906,empty,etowah
CountyName,909,#etowa@@h,etowah
CountyName,913,$eto#wah,etowah
CountyName,914,@@etowah@@,etowah
CountyName,915,empty,etowah
CountyName,916,empty,etowah
CountyName,923,e??towah??,etowah
CountyName,930,??etowah,etowah
CountyName,933,b@@ut@@ler,butler
CountyName,939,empty,butler
CountyName,942,empty,butler
CountyName,944,butle%r,butler
CountyName,946,bu%#tler,butler
CountyName,948,b#u#tler,butler
CountyName,949,b??utler@@,butler
CountyName,952,empty,butler
CountyName,960,c$offe??e,coffee
CountyName,961,co??ffee??,coffee
CountyName,962,coff$ee,coffee
CountyName,965,c$offee,coffee
CountyName,969,%coffee#,coffee
CountyName,973,empty,coffee
CountyName,975,c#offee,coffee
CountyName,978,??co@@ffee,coffee
CountyName,979,empty,coffee
CountyName,980,empty,coffee
CountyName,981,b??lount,blount
CountyName,987,empty,blount
CountyName,994,bl%ount%,blount
CountyName,1000,bl@@oun%t,blount
PhoneNumber,7,empty,2053258100
PhoneNumber,10,10688271145.006489,2563864556
PhoneNumber,11,12164896385.850843,2563864556
PhoneNumber,14,8459346430.444331,2563864556
PhoneNumber,23,19919238960.467735,3347938701
PhoneNumber,24,13420885013.988338,3347938701
PhoneNumber,26,14028476131.878534,3347938701
PhoneNumber,35,16400647362.803703,3347938701
PhoneNumber,45,empty,2565938310
PhoneNumber,50,8645211053.737076,2565938310
PhoneNumber,62,10129363616.330284,2565938310
PhoneNumber,64,13889766760.781452,2565938310
PhoneNumber,71,14374848529.63573,2567688400
PhoneNumber,78,empty,2567688400
PhoneNumber,84,8090067737.191954,2567688400
PhoneNumber,87,empty,2567688400
PhoneNumber,91,empty,2567688400
PhoneNumber,102,18114606853.34297,3344933541
PhoneNumber,106,16491770712.366137,3344933541
PhoneNumber,116,17402928419.00104,3344933541
PhoneNumber,122,12499987431.608965,3343353374
PhoneNumber,125,15797992170.293348,3343353374
PhoneNumber,127,empty,3343353374
PhoneNumber,134,15269790291.950138,3343353374
PhoneNumber,138,12670165202.4765,3343353374
PhoneNumber,140,15315851578.921127,3343353374
PhoneNumber,143,13197531311.04592,3343353374
PhoneNumber,147,empty,2567736511
PhoneNumber,149,11352821477.355606,2567736511
PhoneNumber,152,empty,2567736511
PhoneNumber,157,10330162783.235209,2567736511
PhoneNumber,158,9502807558.875156,2567736511
PhoneNumber,164,13131654161.406973,2567736511
PhoneNumber,168,12167031496.839285,2567736511
PhoneNumber,175,11815388619.338722,2565718000
PhoneNumber,181,7790943484.463937,2565718000
PhoneNumber,182,empty,2565718000
PhoneNumber,191,7700560140.607671,2565718000
PhoneNumber,196,8040465681.979743,2058383122
PhoneNumber,201,7051764502.898217,2058383122
PhoneNumber,203,empty,2058383122
PhoneNumber,205,6605911838.958906,2058383122
PhoneNumber,212,11492447045.480097,2058383122
PhoneNumber,216,8735490294.350096,2058383122
PhoneNumber,224,11046521547.594105,2568453150
PhoneNumber,225,10444522627.081783,2568453150
PhoneNumber,237,12740539006.213943,2568453150
PhoneNumber,241,10494945469.384829,2568453150
PhoneNumber,243,8669242457.334717,2568453150
PhoneNumber,246,11811525867.132236,3346366221
PhoneNumber,247,19926802204.388386,3346366221
PhoneNumber,259,empty,3346366221
PhoneNumber,267,empty,3346366221
PhoneNumber,268,empty,3346366221
PhoneNumber,271,7177727087.460834,2056208100
PhoneNumber,280,9639868050.897371,2056208100
PhoneNumber,290,7510312429.042078,2056208100
PhoneNumber,293,6787433186.10967,2056208100
PhoneNumber,301,8138398668.795183,2053258100
PhoneNumber,313,empty,2562358900
PhoneNumber,317,14514192020.136822,2562358900
PhoneNumber,319,9123710253.344202,2562358900
PhoneNumber,321,10177278627.79104,2562358900
PhoneNumber,325,10064311182.673918,2562358900
PhoneNumber,331,13324417477.830156,2562358900
PhoneNumber,340,11920623526.962978,3347935000
PhoneNumber,342,12312307663.116896,3347935000
PhoneNumber,345,16201480875.883202,3347935000
PhoneNumber,355,empty,2054877736
PhoneNumber,358,8340056466.631081,2054877736
PhoneNumber,367,9494957006.77583,2054877736
PhoneNumber,368,9437715777.749235,2054877736
PhoneNumber,379,9412448172.986671,2054877736
PhoneNumber,387,empty,2514717110
PhoneNumber,407,empty,3343614267
PhoneNumber,408,13867628262.257853,3343614267
PhoneNumber,415,7709260966.702769,2562495000
PhoneNumber,420,11089077099.28492,2562495000
PhoneNumber,422,empty,2562495000
PhoneNumber,427,empty,2562495000
PhoneNumber,435,36675384753.48483,9072761131
PhoneNumber,465,14115631849.030737,2563864556
PhoneNumber,466,9739874036.668856,2563864556
PhoneNumber,467,18254970716.368465,3347742601
PhoneNumber,468,17205854744.327774,3347742601
PhoneNumber,469,11000647544.300034,3347742601
PhoneNumber,470,12688470721.067196,3347742601
PhoneNumber,477,16084362380.762348,3347742601
PhoneNumber,481,empty,3347742601
PhoneNumber,483,13018477207.023212,3347742601
PhoneNumber,486,empty,3347742601
PhoneNumber,496,13615804665.831366,2569275531
PhoneNumber,497,14617369057.325708,2569275531
PhoneNumber,499,12757839937.011751,2569275531
PhoneNumber,506,empty,2569275531
PhoneNumber,507,13054172657.658688,2569275531
PhoneNumber,509,13888507193.17578,2569275531
PhoneNumber,510,9071220291.31008,2569275531
PhoneNumber,512,13006149078.982624,2569275531
PhoneNumber,519,16733712716.683584,3342882100
PhoneNumber,523,empty,3342882100
PhoneNumber,526,10067294546.096928,3342882100
PhoneNumber,527,empty,3342882100
PhoneNumber,528,12946967174.515633,3342882100
PhoneNumber,533,14894981242.109324,3342882100
PhoneNumber,539,16867623869.058964,3342882100
PhoneNumber,560,empty,3342938000
PhoneNumber,562,13690881030.884577,3342938000
PhoneNumber,566,13341383748.323484,3342938000
PhoneNumber,573,14240278967.21061,3347561400
PhoneNumber,591,19880292201.36285,3347561400
PhoneNumber,604,17755057341.101917,3348972257
PhoneNumber,607,12959383580.172417,3348972257
PhoneNumber,614,15214544523.463083,3348972257
PhoneNumber,617,13528052876.651758,3347493411
PhoneNumber,619,empty,3347493411
PhoneNumber,635,11622740145.548944,3347493411
PhoneNumber,639,18842025355.398064,3347493411
PhoneNumber,643,empty,2563572111
PhoneNumber,651,14220610717.104408,2563572111
PhoneNumber,657,8785991351.50271,2563572111
PhoneNumber,661,empty,2563572111
PhoneNumber,663,empty,2563572111
PhoneNumber,670,10662197389.01642,2059344011
PhoneNumber,676,empty,2059344011
PhoneNumber,683,12292181789.289522,2059344011
PhoneNumber,689,8074721722.001851,2059344011
PhoneNumber,692,17137653003.300043,3342836541
PhoneNumber,695,10806669753.96217,3342836541
PhoneNumber,706,13599604914.270248,3342836541
PhoneNumber,707,12193413461.99396,3342836541
PhoneNumber,719,11113924778.410051,2567372000
PhoneNumber,750,19829568636.55752,3342228466
PhoneNumber,761,empty,3342228466
PhoneNumber,762,16262598156.11032,3342228466
PhoneNumber,770,11667168029.275192,2562358900
PhoneNumber,781,10833460948.543371,2562651000
PhoneNumber,794,8919938448.585842,2562651000
PhoneNumber,795,10869036010.915049,2562651000
PhoneNumber,803,12703924553.8295,2564944000
PhoneNumber,811,12192632387.373665,2564944000
PhoneNumber,815,9195205651.785135,2564944000
PhoneNumber,826,15281798214.08997,2564944000
PhoneNumber,833,8843268800.77749,2057552500
PhoneNumber,835,empty,2057552500
PhoneNumber,836,empty,2057552500
PhoneNumber,843,11232274265.2694,2057552500
PhoneNumber,847,empty,2057552500
PhoneNumber,849,9475981698.036243,2057552500
PhoneNumber,850,8417652111.65332,2057552500
PhoneNumber,857,9328457206.947935,2059216200
PhoneNumber,859,6676366962.340267,2059216200
PhoneNumber,862,7601693032.958695,2059216200
PhoneNumber,867,8376865668.004967,2059216200
PhoneNumber,883,8243010267.048704,2059325966
PhoneNumber,887,11291653952.890348,2059325966
PhoneNumber,891,empty,2059325966
PhoneNumber,898,8175545412.855234,2059325966
PhoneNumber,900,9518050776.975136,2059325966
PhoneNumber,901,12259193673.392786,2059325966
PhoneNumber,903,14265914566.63952,2565435200
PhoneNumber,915,empty,2565435200
PhoneNumber,918,empty,2565435200
PhoneNumber,926,empty,2565435200
PhoneNumber,927,empty,2565435200
PhoneNumber,934,empty,3343762205
PhoneNumber,935,17332251479.997654,3343762205
PhoneNumber,941,10840834802.64266,3343762205
PhoneNumber,942,10968644532.59418,3343762205
PhoneNumber,944,18193027647.95104,3343762205
PhoneNumber,950,14024973595.631617,3343762205
PhoneNumber,955,10628575419.30662,3343762205
PhoneNumber,956,19035258586.53041,3343470584
PhoneNumber,959,11489571641.594452,3343470584
PhoneNumber,969,17393856478.192223,3343470584
PhoneNumber,970,empty,3343470584
PhoneNumber,981,6715020035.194842,2052743000
PhoneNumber,982,10155823289.693676,2052743000
PhoneNumber,983,empty,2052743000
PhoneNumber,991,11428517301.841042,2052743000
PhoneNumber,992,6358827851.243407,2052743000
HospitalType,10,acute ca#re hos%pitals,acute care hospitals
HospitalType,12,acute care ho%s$pitals,acute care hospitals
HospitalType,20,empty,acute care hospitals
HospitalType,21,@@a@@cute care hospitals,acute care hospitals
HospitalType,24,acute care hos$pitals,acute care hospitals
HospitalType,26,acute% care ho#spitals,acute care hospitals
HospitalType,33,acute care hos$pitals,acute care hospitals
HospitalType,34,acute care ho??spitals,acute care hospitals
HospitalType,36,empty,acute care hospitals
HospitalType,38,empty,acute care hospitals
HospitalType,39,empty,acute care hospitals
HospitalType,40,acut??e care hospitals,acute care hospitals
HospitalType,44,%acute care hospitals,acute care hospitals
HospitalType,46,acut$e care hospitals,acute care hospitals
HospitalType,72,empty,acute care hospitals
HospitalType,76,acute care ho??spitals,acute care hospitals
HospitalType,77,acute ca@@re hospita??ls,acute care hospitals
HospitalType,79,empty,acute care hospitals
HospitalType,81,empty,acute care hospitals
HospitalType,85,acute ca@@re hospitals,acute care hospitals
HospitalType,87,empty,acute care hospitals
HospitalType,93,empty,acute care hospitals
HospitalType,100,ac#ute care hospitals,acute care hospitals
HospitalType,103,acute care hospita#ls,acute care hospitals
HospitalType,110,acute$ care hospitals,acute care hospitals
HospitalType,116,empty,acute care hospitals
HospitalType,124,acut??e care hospitals,acute care hospitals
HospitalType,129,acute care ho@@spitals,acute care hospitals
HospitalType,131,acute care hospit@@als,acute care hospitals
HospitalType,143,empty,acute care hospitals
HospitalType,156,a#cute care h??ospitals,acute care hospitals
HospitalType,162,acute care %hospitals,acute care hospitals
HospitalType,170,%acute c$are hospitals,acute care hospitals
HospitalType,177,a??cute care h#ospitals,acute care hospitals
HospitalType,182,empty,acute care hospitals
HospitalType,188,acute car$e hospitals%,acute care hospitals
HospitalType,190,a$??cute care hospitals,acute care hospitals
HospitalType,193,acut??e care hospitals,acute care hospitals
HospitalType,194,acute ca%re #hospitals,acute care hospitals
HospitalType,197,acute care hospit#als??,acute care hospitals
HospitalType,216,empty,acute care hospitals
HospitalType,217,acute car@@e %hospitals,acute care hospitals
HospitalType,274,a%cute care hospitals,acute care hospitals
HospitalType,295,acute care ??#hospitals,acute care hospitals
HospitalType,296,acute c@@are hospitals,acute care hospitals
HospitalType,299,acute care hospi$tals,acute care hospitals
HospitalType,307,acute @@c%are hospitals,acute care hospitals
HospitalType,312,empty,acute care hospitals
HospitalType,313,acute care hospi%tals,acute care hospitals
HospitalType,317,acute care hosp#%itals,acute care hospitals
HospitalType,318,ac#ute care hospitals$,acute care hospitals
HospitalType,320,acute care hospi$tals,acute care hospitals
HospitalType,322,acute care #hospitals,acute care hospitals
HospitalType,323,acut??e care hospitals,acute care hospitals
HospitalType,325,acu@@te care %hospitals,acute care hospitals
HospitalType,328,ac??$ute care hospitals,acute care hospitals
HospitalType,329,a#cute care ??hospitals,acute care hospitals
HospitalType,341,acute care ho??spitals$,acute care hospitals
HospitalType,349,acute care hospi@$@tals,acute care hospitals
HospitalType,350,empty,acute care hospitals
HospitalType,359,@@acute care hospitals,acute care hospitals
HospitalType,365,acute care?? hospitals,acute care hospitals
HospitalType,370,acut??e car#e hospitals,acute care hospitals
HospitalType,382,ac%ute care h%ospitals,acute care hospitals
HospitalType,384,acute care @@hospitals,acute care hospitals
HospitalType,387,acute care ho#sp$itals,acute care hospitals
HospitalType,397,acute care hosp#itals??,acute care hospitals
HospitalType,398,empty,acute care hospitals
HospitalType,401,acute care@@ hospi@@tals,acute care hospitals
HospitalType,412,ac@@ute$ care hospitals,acute care hospitals
HospitalType,414,acute care hos#pit@@als,acute care hospitals
HospitalType,422,acute care hos%pitals,acute care hospitals
HospitalType,434,empty,acute care hospitals
HospitalType,453,acute care hosp%itals,acute care hospitals
HospitalType,454,acute# care hospit@@als,acute care hospitals
HospitalType,467,acute care ho@@spitals,acute care hospitals
HospitalType,471,acu@@te care hospitals,acute care hospitals
HospitalType,475,acute car#e hospitals,acute care hospitals
HospitalType,480,a??cute care hospitals,acute care hospitals
HospitalType,486,acute care hospit$@@als,acute care hospitals
HospitalType,487,acute care hospitals@@,acute care hospitals
HospitalType,491,acute care hospi%tals,acute care hospitals
HospitalType,498,ac$ute c#are hospitals,acute care hospitals
HospitalType,508,acute ca#re hospi@@tals,acute care hospitals
HospitalType,510,empty,acute care hospitals
HospitalType,513,acut??e care hospitals,acute care hospitals
HospitalType,516,acute care hos%pitals,acute care hospitals
HospitalType,519,empty,acute care hospitals
HospitalType,525,acute ca@@re hospitals,acute care hospitals
HospitalType,530,acut%e care hospitals,acute care hospitals
HospitalType,532,acute car$e h@@ospitals,acute care hospitals
HospitalType,544,ac%ute care ho@@spitals,acute care hospitals
HospitalType,546,acute care hospita#%ls,acute care hospitals
HospitalType,548,ac??ute care hospitals,acute care hospitals
HospitalType,549,acute care ??hospi??tals,acute care hospitals
HospitalType,551,empty,acute care hospitals
HospitalType,555,empty,acute care hospitals
HospitalType,556,empty,acute care hospitals
HospitalType,557,acute# c$are hospitals,acute care hospitals
HospitalType,562,acute%?? care hospitals,acute care hospitals
HospitalType,566,acute care hospit??als,acute care hospitals
HospitalType,567,acute $care hospitals,acute care hospitals
HospitalType,584,%acute care h$ospitals,acute care hospitals
HospitalType,591,acut#e care hospi#tals,acute care hospitals
HospitalType,599,empty,acute care hospitals
HospitalType,605,acute care hospi@@tals,acute care hospitals
HospitalType,606,empty,acute care hospitals
HospitalType,615,acute???? care hospitals,acute care hospitals
HospitalType,618,acute care ho@@spita%ls,acute care hospitals
HospitalType,619,@@acute care ho#spitals,acute care hospitals
HospitalType,622,%acute care hospitals,acute care hospitals
HospitalType,627,empty,acute care hospitals
HospitalType,631,empty,acute care hospitals
HospitalType,635,acute care hos$pitals,acute care hospitals
HospitalType,650,%acute care ??hospitals,acute care hospitals
HospitalType,653,acute care hospit#als,acute care hospitals
HospitalType,657,acute care hos@@pi%tals,acute care hospitals
HospitalType,660,acute ca??r%e hospitals,acute care hospitals
HospitalType,665,$acut@@e care hospitals,acute care hospitals
HospitalType,667,acute care hospit@@als,acute care hospitals
HospitalType,677,acu??te care hospitals,acute care hospitals
HospitalType,683,empty,acute care hospitals
HospitalType,692,acute care hos$#pitals,acute care hospitals
HospitalType,701,acute care hospitals#,acute care hospitals
HospitalType,722,acute care h%ospitals,acute care hospitals
HospitalType,724,??acute care hospita??ls,acute care hospitals
HospitalType,730,acute ca$re hosp#itals,acute care hospitals
HospitalType,735,acu%te c??are hospitals,acute care hospitals
HospitalType,750,acute #care hospitals,acute care hospitals
HospitalType,754,a#cute care hospital$s,acute care hospitals
HospitalType,756,acute care hospit%als,acute care hospitals
HospitalType,764,acu#te care?? hospitals,acute care hospitals
HospitalType,778,empty,acute care hospitals
HospitalType,780,a@@%cute care hospitals,acute care hospitals
HospitalType,783,acute care hospita%ls%,acute care hospitals
