ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
239,768486,Functionality and feedback: a protocol for a realist synthesis of the collation interpretation and utilisation of PROMs data to improve patient care,eng,BMJ O%pen,nan,nan,,7,1/14/01,e00??5601,{C. MillsS. DalkinJ. GreenhalghC. WoodL. WoodJ. WrightE. GibbonsN. BlackJ. M. ValderasR. PawsonD. Meads}
240,428363,nan,eng,Mycoses,Mycoses,0933-7407,44,9,1/1/11,419-%21,{L RamosS Mathur_nA MateoC L_pezC G_mez}
241,519287,nan,eng,BMC Musculoskelet Disord,BMC musculoskeletal disorders,nan,8,-1,1/7/01,nan,{Glen M BlakeTim D SpectorIgnac FogelmanUsha Chinappen-Horsley}
242,638918,Imaging for target volume delineation in rectal cancer radiotherapy--a systematic review.,e@@n@@g,Clinical Oncology (Royal College o@@f Radio$logists),nan,1433-2981,24,1,1/12/02,52-63%,{R WebsterE SpeziS MukherjeeR AdamsS GwynneJ StaffurthB Coles}
243,111336,The influence of smoking and impaired glucose homoeostasis on the outcome in patients presenting with an acute coronary syndrome: a cross-sectional study.,eng,BMJ Open,nan,nan,4,,%@@1/14/01,nan,{Anders HallingHkan OdebergHenrik ForssellJacob OdebergMarie-Louise PerssonLennart RstamIvar VaaraUlf LindbladMichael Freitag}
244,747279,Systematic review exploring the effect of exercise in pulmonary rehabilitation on depression levels in patients with chronic obstructive pulmonary disease,nan,Physiotherapy,Physiotherapy,1873-1465,97,0,nan,eS502-eS503,{Patil S.Horobin H.}
245,,nan,eng,Public health genomics,Public Health Genomics,1662-8063,,4,nan,159-73,
246,258108,Impact of seasonality on recruitment retention adherence and outcomes in a web-based smoking cessation intervention: randomized controlled trial,nan,nan,nan,nan,15,0,1/13/01,e249-,{Mushro ANiaura R SGraham A LCobb N KFang YCha S}
247,59308,White matter diffusivity predicts memory in patients with subjective and mild cognitive impairment and normal CSF total tau levels.,eng,Journal?? of the International Neuropsychological Society : JINS,J Int Neuropsychol Soc,1469-7661,16,1,1/10/01,nan,
248,610641,Comparison between open and closed suction systems: a systematic review.,ENGPOR,Revista Brasileira de terapia intensiva,Rev Bras Ter Intensiva,1982-4335,,4,#1/%8/12,nan,{Luiz Rogrio de Carvalho OliveiraNilza Aparecida Almeida de CarvalhoFlvio C L Cavalcanti A%ra_joIzabela Menezes PagottoPaulo C@@hiavone}
249,631704,Association between interleukin-10 promoter polymorphisms and endometriosis: a meta-analysis.,eng,Gene,nan,nan,2049.413211830778,1,2/15/13,49-55,
250,846537,Overactive bladder: $Optimizing qua@@lity of care,nan,Am. J. Managed Care,nan,1088-0224,,2,nan,S46-S61,{Lemack G.E.}
251,973076,Thyroid-related autoantibod#ies an#d celiac disease: a role for a gluten-free diet?,nan,Journal of Clinical Gastroenterology,nan,nan,,3,1/2/09,nan,
252,931402,Providing access to specialty care for severely disabled institutional residents: an academic health center telemedicine model,nan,Journal of Health Care for the Poor & Underserved,nan,1049-2089,20,2,1/9/01,415-422 8p,{A. K. MarceeS. P. RoatenJ. B. MorrowK. J. KowalskeL. E. SnellL. L. Goetz}
253,908690,nan,English,nan,nan,1475-925X,10,0,1/11/01,22,{Address CorrespondenceS. KarimifardAddresses Authorahmadian@sina.tums.ac.ir Tehran Medical PhysicsTehran Medical PhysicsDepartment of Biomedical Systems S. KarimifardTums Tehran Iran Email University of Medical SciencesA. AhmadianTums Tehran Iran University of Medical SciencesSystems Department of Biomedical}
254,417373,Shared decision making and the future of managed care,nan,Disease Management and Clinical Outcomes,nan,1088-3371,1,1,1/1/97,nan,{J. #E. %Wennberg}
255,759329,Specific plasma factors blocking human maternal cell-mediated immune reaction to placental a#ntigens.,eng,Nature: New biology,Nature New Biol.,nan,242,117,3/28/73,110-1,
256,,MicroRNAs: a new piece in the paediatric cardiovascular disease puzzle.,en$g$,Cardiology in the young,nan,1467-1107,23,5,1/13/10,642-55,{Dalia ElimamKeith A WebsterAhmed OmranFei YinLina A Shehadeh}
257,695010,Association of Ureaplasma urealyticum colonization with development of bronchopulmona??ry dysplasia: a systemic@@ review and meta-analysis.,eng,nan,nan,1672-0733,34,2,1/14/#%04,265-9,{Jia-rui PuDan LiDe-hua YangLi-duan ZhengXiao-dan ZhengHong MeiXuan XiangQiang-song Tong}
258,191908,Mortality at older ages and moves in residential and sheltered housing: evidence from the UK,nan,nan,nan,0143-005X,68,6,1/14/01,524-529,
259,384767,A multinational study of thromboprophylaxis practice in critically ill children.,eng,nan,Crit. Care Med.,1530-0293,42,5,1/14/05,1232-40,{Sarah H O'BrienMarisa TucciAntonio Rodriguez NunezPhilip C SpinellaLi QinEdward Vincent S FaustinoAdrienne G RandolphEdward TruemperSimon LiKimberly MarohnSheila HansonMichael Yung[Collective Name] PROphylaxis against ThRombosis prACTice (PROTRACT) Study Investigators of the PALISI BloodNet}
260,4997466.200735128,Asymmetric inheritance of mitochondrial content in aging budding yeast cells,English,nan,nan,nan,23,,nan,nan,
261,,Physical activity moderates time-of-day differences in older adults' working memory performance.,nan,Experimental Aging Research,nan,0361-073X     1096-4657,32,4,1/6/10,431-446 16p,{DeLosh ELBugg JMClegg BA}
262,816996,Uses of the electrical skin resistance method in the study of patients with neck and upper extremity pain,English,Johns Hopkins Medical Journal,JOHNS HOPKINS %M@@ED. J.,nan,137,2,1/1/75,69-74,{C.P. RichterL.H. Riley Jr.}
263,625016,[New aspects in hernia surgery].,ger,Urologe A,nan,nan,44,7,1/5/07,774-9,{P E GoretzkiB J LammersT Otto}
264,275675,An exploration of self-reported negative affect by ad%olescents as a reason for smoking: implications for tobacco prev%ention and intervention programs,nan,Prev Med,Preventive medicine,0091-7435,,,1/5/01$,589-96,{J. RobinsonD. W. SmithB. ColwellS. L. StevensC. McMillan}
265,967376,Diagnosis of peripheral lung cancer with three echoic features via endobronchial ultrasound,Engl#ish,Chest,nan,nan,132,3,1/7/01,nan,{H. C. ChenS. M. Li??nC. L. ChouC. T. YuH. P. KuoC. @@H. Kuo}
266,640230,A meta-analysis of labor supply effects of interventions for major depressive disorder.,nan,Psychiatric Services.,nan,1075-2730,57,2,nan,212-8,
267,625663,nan,eng,Archives of General Psychiatry,Arch.Gen.Psychiatry,nan,61,24.075501800545567,1/4/07,nan,{Paola BolliniGiuseppe TibaldiBruce KupelnickCarmine MunizzaSandro Pampallona}
268,480649,Dyspareunia and sexual dysfunction following vaginal delivery in thai primiparous women with second degree perineal tear: A prospective cohort study,nan,Journal #of Sexual Medic@@ine,nan,nan,12,0,1/15/01,58,{A. UngkanungdechaC. ChayachindaJ. VeeragulJ. Jisabai}
269,782541,eComment. EuroSCORE% II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery,English,Interactive Cardiovascular & Thoracic Surgery,Interact Cardiovasc Thorac Surg,1569-9285,19,5,nan,733,{D. G. Nezic}
270,692358,The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded placebo-controlled investigation,nan,The Chartered Society of Physiotherapy Annual Congress and Exhibition: Defining Practice Friday October 17 to Sunday October 19 2003 International Convention Centre Birmingham.,nan,nan,0,0,1/3/01$,10-Oct,{A GreenJ LewisC WorsfoldJ Saranga}
271,,Thoracic Aortic Aneurysm: Reading the Enemy's Playbook,nan,Curr. Probl. Cardiol.,nan,-10475,33,27.801119920818877,nan,203-277,{Elefteriades J.A.}
272,867207,Early predicting of blood component quality by Statistical Process Control,nan,Vox Sanguinis,nan,0042-9007,99,0,1/10/01,227,
273,253149,Lifetime risk of suicide in affective disorders,nan,nan,nan,0#007-1250 1472-1465,173,0,1/1/98,185-185,{A. S. LeeS. DaviesP. C. Naik}
274,929971,A geographic analysis of chronically homeless adults before and after enrollment in a multi-site supported housing initiative: communi#ty characteristics and migrat$ion,nan,American Journal of Community Psychology,nan,0091-0562,48,3,1/11/01,341-51,{R. A. RosenheckJ. TsaiA. S. Mares}
275,,Fetal cleft lip and palate detection by three-dimensional ultrasonography,nan,Ultrasound Obstet. Gynecol.,nan,-8906,92.85161980599108,4,nan,nan,{Lee W.Kirk J.S.Shaheen K.W.Romero R.Hodges A.#N.Comstock C.H.}
276,731703,Substance Abuse and Trauma in Incarcerated Wom%en,nan,nan,nan,nan,0,0,1/11/01,nan,{NCT0141@@398%4 }
277,,Use of Job Design to Reduce Mechanical Stress on the Back,nan,nan,nan,nan,0,0,1/1/89,nan,{D. W. Badger}
278,,Rehabilitation of swallowing by exercise in tube-fed patients with pharyngeal dysphagia secondary to abnormal UES opening.,eng,Annual Abstract Supplement,nan,0016-5085,122,5,1/2/05,1314-21,{Mark KernKaren DikemanBarbara GrandeMarta KazandjianTerilynn NitschkeStephanie DanielsBenson MasseyReza ShakerCaryn Easterling}
279,653325,A meta-analysis of two genome-wide association studies identifies 3 new loci for alcohol dependence.,eng,Journal of psychiatric research,J Psychiatr Res,1879-1379,45,,1/11/11,1419-25,{Min ZengYue PanQunyuan ZhangKe-Sheng WangNagesh AragamXuefeng Liu}
280,893573,Crowdsourced Multimedia Enhanced Spatio-temporal Constraint Based on-Demand Social Network for Group Mobility,nan,nan,nan,978-1-4503-3459-4,,0,1/15/01,761-762,{Ahmad QamarMuhammad ShahidMd. Abdur RahmanAhmed LbathAkhlaq AhmadFaizan Ur RehmanAbdullah MuradBilal Sadiq}
281,,Impaired default network functional connectivity in autosomal dominant Alzheimer disease.,nan,nan,Neurology,1526-632X,359.71310982760497,36.61250755531124,8/20/13,736-44,{Virginia D BucklesAndrew J SaykinEric McDadeStephen P SallowayAaron P SchultzPeter R SchofieldRandall BatemanAdam M BrickmanNick C FoxJohn C MorrisJohn M RingmanChristopher C RowePaul ThompsonClifford JackBeau M AncesAllison M GoateRobert A KoeppeStephen CorreiaJasmeer P ChhatwalCaroline A SullivanAnne M FaganRichard MayeuxDaniel S MarcusTammie L S BenzingerKeith JohnsonReisa A SperlingChengjie Xiong}
282,737786,Cranial reconstruction of major traumatic defects in children with osteoinductive and resorbable materials,nan,International Journal of Oral and Maxillofacial Surgery,nan,0901-5027,40,0,1/11/01,1024-1025,{R. R. M. BosE. W. HovingM. Wagemakers}
283,,Meta-analysis of the effects of sometribove zinc suspension on the production and health of lactating dairy cows.,eng,Journal of the American Veterinary Medical Association,J. Am. Vet. Med. Assoc.,nan,245,,1/1#4/09#,550-64,{William W ThatcherNormand R St-PierreDale E BaumanJoseph S HoganK Larry SmithRobert J CollierGeorge A MillikenJan K Shearer}
284,201827.72276390187,Journal of Health Communication : International Perspectives The Effect of an Internet-Based  Stage- Matched Message Intervention on Young Taiwanese Women ' s Physical Activity,nan,nan,nan,nan,0,,1/14/01,37-41 DO  - 10.1080/10810730902805788,{Sheu-jen HuangMaiga ChangWen-chi HungJanie Chang}
285,1762818.998237416,nan,nan,nan,nan,nan,,4,1/7/01,nan,
286,198650,Wo@@un??d care,nan,nan,nan,nan,7,0,nan,27-32 ST  - Wound care-,{NU#LL}
287,671386,nan,$eng$,Journal of medical imaging and radiation oncology,J Med Imaging Radiat Oncol,1754-9485,57,5,nan,529-33,{Jasmin AbbasCholpan JasaabuuAndreas Gunter BachAle??xey SurovDominik S@@chrammAndreas Wienke}
288,981412,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress and remodeling induced by elastase in mice,nan,European Respiratory Journal,nan,nan,44,0,1/14/01,nan,{N. M. PinheiroR. Almeida-ReisL. OlivaM. A. MartinsM. L. V. OlivaO. A. Theodoro-JuniorE. A. LeickI. F. L. C. TibrioC. M. PradoR. F. RighettiB. T. M. Oliveira}
289,785472,nan,%eng,PLoS One,PloS one,1932-6203,7,,1/12/01,e35061,{G. RahavG. Regev-YochayI. AbullaishA. ElhamdanyR. MalleyM. RazA. GoralY. RoytmanB. ShainbergM. VaronA. Ziv}
290,734077,Direct healthcare costs and cost-effectiveness of acute coronary syndrome secondary prevention with ticagrelor compared to clopidogrel: Economic evaluation from the public payer's perspective in Poland based on the PLATO trial results,English,nan,nan,0022-9032,,9,1/14/01,nan,{M. NiewadaJ. PaweskaA. BudajT. MaciochP. Perkowski}
291,46028,nan,eng,European journal of applied physiology and occupational physiology,Eur J Appl Physiol Occup Physiol,0301-5548,,3.6047269782932783,1/1/9@@6,7-Jan,{S IkawaM SudohM SuzukiS MatsubaraM ShiotaK Kawakami}
292,743129,Hormonal and dietary characteristics in obese human subjects with and without food addiction.,eng,Nutrients,Nutrients,nan,7,1,1/15/01,223-38,{Pardis PedramGuang Sun}
293,392246,Importance of membrane materials for blood purification devices in critical care.,eng,Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis,nan,nan,40,1,1/9/02,23-31,
294,904889,Myofascial trigger points: Spontaneous electrical activity and its consequences f@@or pain induction and propagation,nan,Chin. Med,nan,1749-8546,6,0,nan,nan,{Ge H.-Y.Fernndez-de-las-Peas C.Yue S.-W.}
295,360147,Treatment of large vessel vasculitis,nan,Current Immunology Reviews,nan,1573-3955     1875-631X,7,,nan,435-442,{M. A. AlbaS. Prieto-GonzalezA. Garcia-MartinezM. C. CidM. ButjosaG. Espigol-FrigoleJ. Hernandez-Rodriguez}
296,670289,Quantitative assessment of the influence of common variations (rs8034191 and rs1051730) at 15q25 and lung cancer risk.,nan,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,nan,1423-0380,35,3,1/14/03,2777-85,{Bin HuHong-ju MaoJing ZhaoYing HuangRong-huan YuChao Guan}
297,821702,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options,English,CNS Drugs,nan,nan,20,6,1/6/0@@%1,nan,
298,,Incidence of multi-resistance in gram-negative aerobes from intensive care units of 10 German hospitals.,eng$%,Scandinavian journal of infectious diseases. Supplementum,Scand J Infect Dis Suppl,0300-%8878,78,-1,1/1/91,22-34,{R AsangerP M ShahF M Kahan}
299,321660,Tuberculosis and high altitude. Worth a try in extensively drug-resistant tuberculosis?,English,nan,nan,nan,189,4,nan,390-3,{J. F. Murray}
300,427455,Cultural humility: essential foundation for clinical researchers.,eng,nan,Appl Nurs Res,1532-8201,26,4,1/13/11,2%51-6,{Kath%erine A YeagerSusan Bauer-Wu%}
301,246204,Primary external fixation versus plaster immobilization of the intra-articular unstable distal radial fracture in the elderly,nan,Aktuelle Traumatologie,nan,nan,34,2,1/4/01,64-70,{J. OskamJ. H. HegemanJ. PalenH. J. DuisP. A. M. Vierhout}
302,857402,High resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F regioisomers,nan,JOURNAL OF CH@@EMICAL PHYSICS??,J Chem Phys,1089-7690,127,8,nan,84301,{$D. A. TyurinV. A. BelovD. N. LaikovA. V. AkimovE. Y. Misochko}
303,704357,Clinical and radiological results of calcium phosphate cement-assisted balloon osteoplasty for Colles' fractures in osteoporotic senile female patients,eng,nan,Journal of orthopaedic science : official journal of the Japanese #Orthopaedic Association,0949-2658 (Print) 0949-2658,15,2,nan,2??0@@4-9,{A. SudoS. IshiguroK. Iida}
304,716785,nan,nan,nan,nan,nan,,2,1/2/01,119-125 7p,{@@Rutherford OMKennedy JSkelton DA}
305,746065,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.,nan,Rev Med Chir Soc Med Nat Iasi,nan,0048-7848 (Print) 0048-7848,118,1,nan,nan,{Costin M.Dumbrav__ E.L.Postolache P.Cojocaru D.C.}
306,738322,Classification of autogenous skull grafts in cranial reconstruction,eng,nan,The Journal of the Oklahoma State Medical Assoc%iation,0030-1876 (Print) 0030-1876,86,7,nan,327-32,{S. PelofskyP. D. Hunter}
307,934177,An Assessment of Voluntary Adolescent Mental Health Screening and Referral in a Children's Hospital Emergency Department,nan,nan,nan,nan,0,,nan,nan,{NCT00750412 }
308,1751014.420863463,Implementing participatory intervention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada,English@@,Social Science and Medicine,nan,nan,,,1/3/01,1295-1305,{T DelormierA C MacaulayM CargoA M McComberL Potvin}
309,,Bile acid metabolism by fresh human colonic contents: a comparison of caecal versus faecal samples.,nan,Gut,Gut,0017-5749,,6,1/1/12,835-42,{R H DowlingG M MurphyP B HylemonG FrenchM J VeyseyL A Thomas}
310,499983,The role of viral infection in pulmonary exacerbations of     bronchiectasis in adults: a prospective study,English,Chest,nan,nan,147,6,1/15/01,1635-1643,{Gao YHLin ZYZhang GJZhong NSChe#n RCGao YTang YLin ZMXu GLi HMGuan WJ}
311,452432,Feverfew (Tanacetum parthenium L.): A systematic review.,nan,nan,nan,nan,0,0,nan,nan,{#NULL??}
312,1319010.4793895665,Impact of second-line drug resistance on tuberculosis treatment outcomes in the United States: MDR-TB is bad enough,English,nan,nan,nan,16,10,nan,1331-4,{J. P. CegielskiS. P. Althomsons}
313,735083,nan,ENG,European journal of applied physiology,nan,1439-6327,-1,,8/15/10,nan,{Sebastien RacinaisOlivier GirardLars NyboMagni MohrMartin Thomassen}
314,978471,Chapter 25 - Skin Manifestations of HIV Infection,nan,nan,nan,nan,0,0,nan,663-695,
315,152626,Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling,eng,nan,nan,nan,49,0,1/10/01,544-7 ST  - Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling-,{D. D. TownC. P. ChenY. N. SuW. CN  - PubMed DA  - Dec DO  - 10.1016/s1028-4559(10)60117-9 DP  - NLM ET  - 2011/01/05 WangC. W. PanC. C. LeeF. J. TsaiP. C. WuM. C. Huang}
316,472370.52429441095,Role of core-needle biopsy in thyroid nodules with initially nondiagnostic cytologic results.,eng,Radiology,nan,1527-1315,270,2,1/14/02@@,629-30,{Qiao-Hong HuZhi-Liang HuangXiao-Ming FanShuang-Xi ChenXiang-Yang SongXiao-Ying Qiu}
317,776651,The endoplasmic reticulum-associated VP7 of rotavirus is targeted to axons and dendrites in polarized neurons,English,Journal of Neurocytology,nan,nan,22,8,nan,$616-626,{K. KristenssonL. SvenssonH. B. GreenbergK. Weclewicz}
318,931361,Telemedicine in the management of chronic pain: a cost analysis study,nan,Canadian Journal of Anaesthesia,nan,nan,56,37.41689262682179,1/9/01,590-6,{R. KernA. PronovostP. Peng}
319,623358,Moderation of cognition-intention and cognition-behaviour relations: a meta-analysis of properties of variables from the theory of planned behaviour.,eng,The British journal of social psychology / the British Psychological Society,Br J Soc Psychol,0144-6@@665,43,,1/4/06,nan,
320,,Normalisati%on of left ventricular systolic function after change from VVI pacing to b??iventricular pacing in a child with congenital complete atrioventricular block long-QT syndrome and congenital muscular dystrophy: a 10-year follow-up.,eng,??Cardiol#ogy in the young,Cardiol Young,1467-@@1107,24,3,1/14/06,520-3,{Jesper I ReimersSabrina G ElleseHenrik  Andersen}
321,,Estimating the Effect of Land Leases on Prices of Inner-city Apartment Buildings,nan,U%rban Studies (Routledge),nan,nan,40,10,1/3/01,2049,
322,515254,Radiographic detection of artificially created horizontal root fracture using different cone beam CT units with small fields of view.,eng,Dento maxillo facial radiology,nan,0250-832X,42,4,1/13/01,117724157.60007669,{S MuratH AvseverS Y_kselC S PaksoyB OnderK Kamburoglu}
323,674623,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.,eng,Actas espaolas de psiquiatr_a,Actas Esp Psiquiatr,1578-2735,41,3,1/13/05,196-203,{Angel Rosa-AlczarAna I Rosa-AlczarMarina Iniesta-Sep_lveda}
324,226419,Anterior approach unilateral right sacrospinous fixation for recurrent pelvic organ prolapse following multiple colorectal surgeries.,ENG,International journal of colorectal disease,Int J Colorectal Dis,nan,-1,-1,7/15/01,nan,{Enie Akhtar Bt NawawiAhlam M Al-KharabshehTsia-Shu Lo}
325,944617.3213479348,nan,nan,nan,nan,nan,13,0,1/6/01,173-181,{J. De La CameraM. M. MesfinA. M. KedirG. AmanualT. ArayaI. G. Tareke}
326,453637,Corneal collagen cross-linking for nonectatic disorders: A systematic review.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
327,57483,Multiple dural arteriovenous fistulas presenting as@@ rapidly progressive dem$entia.,eng,The neurologist,nan,nan,18,3,nan,130-2,{Diana DuroAugusto GouloGon_alo SantosNuno Mendon_aIsabel SantanaEg_dio Machado}
328,462849,Methodological Review of the Quality of Reach Out and Read: Does It &quot;Work&quot;?,nan,nan,nan,nan,,0,nan,nan,{NULL}
329,,New therapies in soft tissue sarcoma,nan,Expert opinion on emerging drugs,Expert Opin Emerg Drugs,nan,,2,1/1$#0/01,237-48,{Bruno VincenziDaniele SantiniGiuseppe ToniniAnna Maria Frezza}
330,438808,Descemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology,nan,nan,nan,nan,0,0,nan,nan,
331,352040,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,nan,American Indian and Alaska Native Mental Health Research: The Journal of the National Center,nan,1533-7731,,2,1/13/01,26-Jan,{Joel W. GrubeJuan A. LunaDavid A. GilderJennifer RobertsDaniel CalacCindy L. EhlersRoland S. Moore}
332,887131,Antidiabetic oral treatment in older people: does frailty matter?,eng,Drugs & aging,Drugs@@ Aging,1179-1969,26,-1,nan,53-62,{Angela Marie AbbatecolaAndrea CorsonelloSilvia BustacchiniFabrizia LattanzioGiuseppe Paolisso}
333,182296,nan,nan,nan,nan,nan,,0,1/6/01,331-373,{Aitken Alderson Anderson Aptekar Backett-Milburn Beazley Becker Bello Berman Billig Bluebond-Langner Borchgrevink Bucholtz Christensen Constantino Cornwall Dell Clark DiCarlo Diprose Douglas Downe Geissler Goodenough Hart James James Jocano Ka@@tz Koppitz L AguilarLisa M. Mitchell}
334,159819.44530554136,[Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective multi-center randomized placebo-controlled double-blind trial],chi%$,nan,nan,nan,,0,1/7/01,392-7 ST  - [Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective multi-center randomized placebo-controlled double-blind trial]-,
335,524073,Evaluation of technical quality of endodontic treatment--reliability of intraoral radiographs.,eng,Endodontics & dental traumatology,Endod Dent Traumatol,nan,13,6,nan,259-64,{M EckerbomT Magnusson}
336,348813,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.,eng,Cardiol Young,Cardiology $in the young,nan,10,16.08028136865875,nan,527-33,{G VaksmannA VincentelliC FrancartM A CajotG M BrevireF GodartJ M CoulletP DevosC Rey}
337,427933,Consciousness coma and caring for the brain-injured patient.,e??n%g,AACN Clinical Issues: Advanced Practice in Acute & Critical Care,nan,nan,49.42040743020638,4,1/5/10,441-55,{Carmelo GraffagninoDaiWai M Olson}
338,,Long-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Children's Leukaemia and Cancer Group registry 1994-2004,nan,Leukemia and Lymphoma,nan,NCT00227591/ClinicalTrials.gov NCT00509899/ClinicalTrials.gov NCT00599547/ClinicalTrials.gov NCT00631462/ClinicalTrials.gov NCT00934544/ClinicalTrials.gov NCT00952289/ClinicalTrials.gov NCT01420770/ClinicalTrials.gov NCT01437787/ClinicalTrials.gov,53,5,1/12/01,nan,{A. WotherspoonM.M. TajN. HadzicM. BurkeR. HobsonS.E. HeightM. ViskadurakiC.R. Pinkerton}
339,,nan,eng,The hematology journal : the official journal of the European Haematology Association / EHA,Hematol. J.,1466-4860,5,6.722080855709122,1/4/01#,112-7,
340,2966818.8358275937,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,nan,nan,nan,nan,59,,1/1/78,nan,{NULL}
341,734870,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.,EN??G,International journal of geriatric psychiatry,Int J Geriatr Psychiatry,1099-1166,1,-1,9/15/10,nan,{Stephen E GilmanChaoqiang JiangKar Keung ChengC Mary SchoolingTai Hing LamMichael Y NiGabriel M LeungWeisen Zhang}
342,,Glucocorticosteroid treatment of vasogenic oedema,eng,nan,Acta neurochirurgica. Supplementum,0065-1419 (Print)     0065-1419,43,0,nan,nan,{W. BodschT. Rommel}
343,465756,Non-surgical treatments for anal fissure in adults.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
344,762269,Spontaneous pneumomediastinum in a healthy adolescent.,eng,Acta Clin. Croat.,nan,0353-9466,48,21.6488629914969,1/9/09,461-7,{Renata Vrsalovi_Eva VeronaIva Mihatov-Stefanovi_Biserka C#icak}
345,441902,Pharmacotherapy for inherited colorectal cancer. [Review] [42 refs],nan,nan,nan,nan,0,0,nan,nan,{NULL}
346,,The vascular depression hypothesis: The influence of age on the relationship between cerebrovascular risk factors and depressive symptoms in community dwelling elders,nan,Aging & Mental Health,nan,1360-7863,9,2,1/5/01,146-152,{S. A. MurrellB. T. MastA. R. Azar}
347,621415,The link between smoking and impotence: two decades of evidence.,eng,Supplement: Active Living Research - Niche to Norm,nan,nan,,32.25690657223038,1/1/06,447-52,{N D OsgoodT O Tengs}
348,,Stapled haemorrhoidopexy for the treatment of haemorrhoids: a systematic review.,eng,Colorectal disease : the official journal of the Association of Coloproctology of Great Britain and Ireland,Colorectal Dis,1463-1318,11,,1/9/03,233-43; discussion 243,{H WeatherlyD EpsteinJ BurchN WoolacottD JayneD FoxA Baba-Akbari Sari}
349,756208,Rapid diagnosis of Mycobacterium tuberculosis infection in children using interferon-gamma release assays (IGRAs).,eng,Allergy and asthma proceedings : the official journal of regional and state allergy societies,Allergy Asthma Proc,1539-6304,33,3,1/12/05,217-26,{Barbara ZeligsStephen M Peters@@Onorina Di MitaShahla @@RiaziHenry YeagerGerman A BenavidesJoseph A Bellanti}
350,97853,L2 spinal nerve-block effects on acute low back pain from osteoporotic vertebral fracture,eng,nan,nan,nan,10,8,nan,nan,
351,,D??epression treatment preferences among Japanese undergraduates: usi$ng conjoint analysis,English,International Journal of Social Psychiatry,nan,0020-7640,58,2,1/12/01,195-203,{S. SakamotoY. Okumura}
352,294439,Alcohol-related road traffic injuries in Eldoret Kenya,nan,East African Medical Journal,nan,0012-835X,75,12,1/1/98,708-$711@@,{W Odero}
353,375430,nan,English,nan,nan,nan,,,1/15/01,1444,{M. ThomasE. FairholmeN. NicholsM. George}
354,689666,Frequency of CDH1 germline mutations in gastric carcinoma coming from high- and low-risk areas: metanalysis and systematic review of the literature.,eng,Bmc Ca%@@ncer,nan,1471-2407,12,-5.413987082425522,nan,nan,{Franco RovielloDaniele MarrelliCarla VindigniValeria PascaleGiovanni Corso}
355,896848,Recovery of postoperative cognitive function in elderly patients after a long duration of desflurane anesthesia: a pilot study.,eng,Journal# Of #Anesthesia,J Anesth,1438-8359,29,4,1/15/08,627-30,{Michiko OsudaSatoshi KazumaMichiaki YamakageShunsuke TachibanaTomo Hayase}
356,231182,nan,nan,Eating Behaviors,nan,nan,11,3,1/10/01,131-137,
357,232896,Detecting and monitoring the symptoms of Parkinson's disease using smartphones: A pilot study.,ENG,Parkinsonism & related disorders,Parkinsonism Relat. Disord.,1873#-51??26,1,-1,7/15/03,nan,
358,3696173.8743334394,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,eng,Turk. J. Pediatr.,nan,0041-4301,50,4,1/8/07,373-6,{Akin Uz_mc_gilMeral Top_uM Fani BozkurtSinem Akg_l}
359,704812,Systematic review of economic aspects of alternative modes of delivery,#%eng,nan,nan,nan,108,2,1/1/01,149-57,{R. McCandlishS. PetrouJ. HendersonL. Kumiega}
360,203084,Specific collaborative group intervention for patients with medically unexplained symptoms in general practice: A cluster randomized controlled trial,nan,Psychother. Psychosom.,nan,-4928,82,2,nan,106-119,{Sauer N.Szecsenyi J.Faber R.Guthrie E.Schaefert R.Herzog W.Boelter R.Wild B.Kaufmann C.Schellberg D.}
